Ticker,TradeDate,TotalReturnPct,SaleDate,Lastname,District,Party
cf,09-12-2022,0.772416566,3-17-2025,Foxx,NC05,republican
adi,09-12-2022,1.364857051,3-17-2025,Frankel,FL21,democrat
lmt,09-12-2022,1.118025033,3-17-2025,Franklin,FL15,republican
lmt,09-12-2022,1.118025033,3-17-2025,Franklin,FL15,republican
rok,09-12-2022,0.993114448,3-17-2025,Hern,OK01,republican
isrg,09-12-2022,2.229348707,3-17-2025,Manning,NC06,democrat
t,09-12-2022,1.546029919,3-17-2025,Manning,NC06,democrat
abbv,09-12-2022,1.487275028,3-17-2025,Manning,NC06,democrat
wmt,09-13-2022,1.874861327,3-17-2025,Franklin,FL15,republican
wmt,09-13-2022,1.874861327,3-17-2025,Franklin,FL15,republican
msft,09-13-2022,1.552482241,3-17-2025,Franklin,FL15,republican
csco,09-13-2022,1.384720018,3-17-2025,Franklin,FL15,republican
csco,09-13-2022,1.384720018,3-17-2025,Franklin,FL15,republican
nue,09-14-2022,1.073316212,3-17-2025,Foxx,NC05,republican
klac,09-14-2022,2.079714953,3-17-2025,Frankel,FL21,democrat
hd,09-15-2022,1.278817117,3-17-2025,Doggett,TX35,democrat
gogl,09-15-2022,0.859323882,3-17-2025,Foxx,NC05,republican
stag,09-15-2022,1.126973896,3-17-2025,Gottheimer,NJ05,democrat
nee,09-15-2022,0.845599349,3-17-2025,Hern,OK01,republican
hd,09-15-2022,1.278817117,3-17-2025,Hern,OK01,republican
cf,09-16-2022,0.77938939,3-17-2025,Foxx,NC05,republican
gnrc,09-20-2022,0.696168729,3-17-2025,Langevin,RI02,democrat
dhr,09-20-2022,0.839185855,3-17-2025,Newhouse,WA04,republican
gww,09-21-2022,1.845263667,3-17-2025,McKinley,WV01,republican
tsla,09-21-2022,0.800132979,3-17-2025,McKinley,WV01,republican
cnc,09-21-2022,0.716351502,3-17-2025,McKinley,WV01,republican
ajg,09-21-2022,1.852053694,3-17-2025,McKinley,WV01,republican
mcd,09-21-2022,1.212004142,3-17-2025,Sessions,TX17,republican
crm,09-22-2022,1.80979021,3-17-2025,Lowenthal,CA47,democrat
emr,09-26-2022,1.493027071,3-17-2025,Blumenauer,OR03,democrat
cnc,09-26-2022,0.745849955,3-17-2025,Blumenauer,OR03,democrat
amgn,09-26-2022,1.397187817,3-17-2025,Blumenauer,OR03,democrat
wmb,09-26-2022,1.976776918,3-17-2025,Hern,OK01,republican
vz,09-27-2022,1.123939316,3-17-2025,Sessions,TX17,republican
nem,09-28-2022,1.082009955,3-17-2025,Blumenauer,OR03,democrat
tgt,09-28-2022,0.670430487,3-17-2025,Frankel,FL21,democrat
bsx,09-28-2022,2.437260414,3-17-2025,Frankel,FL21,democrat
tsla,09-29-2022,0.897356549,3-17-2025,Garcia,CA25,republican
alk,09-30-2022,1.343550447,3-17-2025,Blumenauer,OR03,democrat
dvn,09-30-2022,0.56194911,3-17-2025,Hern,OK01,republican
dvn,09-30-2022,0.56194911,3-17-2025,Hern,OK01,republican
ko,10-03-2022,1.234421889,3-17-2025,Doggett,TX35,democrat
hsy,10-05-2022,0.763872229,3-17-2025,Larsen,WA02,democrat
tgt,10-05-2022,0.668115849,3-17-2025,Larsen,WA02,democrat
ms,10-07-2022,1.414924617,3-17-2025,Burgess,TX26,republican
hal,10-07-2022,0.800394607,3-17-2025,Frankel,FL21,democrat
vz,10-10-2022,1.193610049,3-17-2025,Blumenauer,OR03,democrat
bac,10-12-2022,1.394842599,3-17-2025,Jacobs,NY27,republican
cvx,10-12-2022,1.010466887,3-17-2025,Jacobs,NY27,republican
xom,10-12-2022,1.160012191,3-17-2025,Jacobs,NY27,republican
jpm,10-12-2022,2.27082328,3-17-2025,Jacobs,NY27,republican
pll,10-12-2022,0.134371957,3-17-2025,Jacobs,NY27,republican
mmm,10-12-2022,1.687012844,3-17-2025,Manning,NC06,democrat
googl,10-12-2022,1.68901189,3-17-2025,Manning,NC06,democrat
amzn,10-12-2022,1.750221435,3-17-2025,Manning,NC06,democrat
aee,10-12-2022,1.307179077,3-17-2025,Manning,NC06,democrat
amat,10-12-2022,2.056176819,3-17-2025,Manning,NC06,democrat
fdx,10-12-2022,1.61207404,3-17-2025,Manning,NC06,democrat
intc,10-12-2022,1.015396763,3-17-2025,Manning,NC06,democrat
intu,10-12-2022,1.55813534,3-17-2025,Manning,NC06,democrat
jnj,10-12-2022,1.001843998,3-17-2025,Manning,NC06,democrat
kmb,10-12-2022,1.238171186,3-17-2025,Manning,NC06,democrat
ma,10-12-2022,1.877584868,3-17-2025,Manning,NC06,democrat
msft,10-12-2022,1.732934662,3-17-2025,Manning,NC06,democrat
nvda,10-12-2022,10.477391304,3-17-2025,Manning,NC06,democrat
pfe,10-12-2022,0.609088746,3-17-2025,Manning,NC06,democrat
ppl,10-12-2022,1.42410342,3-17-2025,Manning,NC06,democrat
pg,10-12-2022,1.354898336,3-17-2025,Manning,NC06,democrat
crm,10-12-2022,1.909761754,3-17-2025,Manning,NC06,democrat
tsla,10-12-2022,1.107899098,3-17-2025,Manning,NC06,democrat
tmo,10-12-2022,1.016437973,3-17-2025,Manning,NC06,democrat
vz,10-12-2022,1.225056054,3-17-2025,Manning,NC06,democrat
well,10-12-2022,2.519254015,3-17-2025,Manning,NC06,democrat
lng,10-13-2022,1.007857664,3-17-2025,Gottheimer,NJ05,democrat
vz,10-17-2022,1.17563206,3-17-2025,Gottheimer,NJ05,democrat
tsla,10-17-2022,1.097241851,3-17-2025,Gottheimer,NJ05,democrat
sgen,10-17-2022,1.682035444,3-17-2025,Gottheimer,NJ05,democrat
crm,10-17-2022,1.84631064,3-17-2025,Gottheimer,NJ05,democrat
nvda,10-17-2022,10.13372582,3-17-2025,Gottheimer,NJ05,democrat
mdb,10-17-2022,1.015080888,3-17-2025,Gottheimer,NJ05,democrat
gd,10-19-2022,1.110540168,3-17-2025,Frankel,FL21,democrat
ttd,10-19-2022,0.975556763,3-17-2025,Gottheimer,NJ05,democrat
lly,10-19-2022,2.509247168,3-17-2025,Gottheimer,NJ05,democrat
aapl,10-19-2022,1.490129292,3-17-2025,Gottheimer,NJ05,democrat
amgn,10-19-2022,1.277166687,3-17-2025,Gottheimer,NJ05,democrat
cmg,10-21-2022,1.571935484,3-17-2025,Curtis,UT03,republican
adbe,10-21-2022,1.297352874,3-17-2025,Curtis,UT03,republican
de,10-24-2022,1.251962995,3-17-2025,Gottheimer,NJ05,democrat
wynn,10-25-2022,1.50887883,3-17-2025,Crenshaw,TX02,republican
aapl,10-25-2022,1.407181305,3-17-2025,Crenshaw,TX02,republican
amzn,10-25-2022,1.638474295,3-17-2025,Crenshaw,TX02,republican
pfe,10-26-2022,0.555796787,3-17-2025,Frankel,FL21,democrat
hal,10-26-2022,0.667214912,3-17-2025,Frankel,FL21,democrat
aapl,10-28-2022,1.376460768,3-17-2025,Blumenauer,OR03,democrat
mro,10-31-2022,0.937602627,3-17-2025,Foxx,NC05,republican
jpm,10-31-2022,1.869081665,3-17-2025,Hern,OK01,republican
t,11-01-2022,1.464305177,3-17-2025,Foxx,NC05,republican
pld,11-02-2022,1.033914184,3-17-2025,Frankel,FL21,democrat
uec,11-08-2022,1.5925,3-17-2025,Jacobs,NY27,republican
jpm,11-08-2022,1.789882084,3-17-2025,Jacobs,NY27,republican
jnj,11-08-2022,0.937586286,3-17-2025,Jacobs,NY27,republican
hp,11-08-2022,0.495608782,3-17-2025,Jacobs,NY27,republican
xom,11-08-2022,1.001578947,3-17-2025,Jacobs,NY27,republican
cvx,11-08-2022,0.859447502,3-17-2025,Jacobs,NY27,republican
bac,11-08-2022,1.122338992,3-17-2025,Jacobs,NY27,republican
agnc,11-08-2022,1.172897196,3-17-2025,Jacobs,NY27,republican
pld,11-09-2022,1.014431473,3-17-2025,Frankel,FL21,democrat
now,11-09-2022,2.246574584,3-17-2025,Keating,MA09,democrat
cost,11-10-2022,1.835764969,3-17-2025,Perlmutter,CO07,democrat
aapl,11-10-2022,1.459590114,3-17-2025,Perlmutter,CO07,democrat
amzn,11-10-2022,2.044913588,3-17-2025,Perlmutter,CO07,democrat
tgt,11-11-2022,0.602930995,3-17-2025,Miller,WV03,republican
sre,11-14-2022,0.871995887,3-17-2025,Evans,PA03,democrat
oke,11-14-2022,1.452314383,3-17-2025,Hern,OK01,republican
dis,11-16-2022,1.061841405,3-17-2025,Burgess,TX26,republican
pg,11-16-2022,1.189431353,3-17-2025,Doggett,TX35,democrat
aapl,11-17-2022,1.422306263,3-17-2025,Wittman,VA01,republican
amzn,11-18-2022,2.099001487,3-17-2025,Wittman,VA01,republican
mro,11-21-2022,0.950399467,3-17-2025,Foxx,NC05,republican
dhr,11-23-2022,0.874309215,3-17-2025,Axne,IA03,democrat
amzn,11-23-2022,2.099224477,3-17-2025,Axne,IA03,democrat
dhr,11-23-2022,0.874309215,3-17-2025,Axne,IA03,democrat
mro,11-28-2022,0.957732305,3-17-2025,Foxx,NC05,republican
spg,11-28-2022,1.377677954,3-17-2025,Spartz,IN05,republican
gnrc,11-29-2022,1.269024439,3-17-2025,Langevin,RI02,democrat
dis,11-29-2022,1.053543141,3-17-2025,Dingell,MI06,democrat
d,11-30-2022,0.895761741,3-17-2025,Frankel,FL21,democrat
pld,11-30-2022,0.93692164,3-17-2025,Frankel,FL21,democrat
unp,11-30-2022,1.077542197,3-17-2025,Frankel,FL21,democrat
d,12-01-2022,0.906741759,3-17-2025,Frankel,FL21,democrat
intc,12-01-2022,0.862219242,3-17-2025,Hern,OK01,republican
mro,12-05-2022,1.001051893,3-17-2025,Foxx,NC05,republican
gnrc,12-05-2022,1.322360248,3-17-2025,Langevin,RI02,democrat
mo,12-06-2022,1.267041766,3-17-2025,Foxx,NC05,republican
insm,12-06-2022,3.955216017,3-17-2025,Gottheimer,NJ05,democrat
jnj,12-06-2022,0.925553663,3-17-2025,Hern,OK01,republican
jnj,12-07-2022,0.919963877,3-17-2025,Doggett,TX35,democrat
pld,12-07-2022,0.95137931,3-17-2025,Frankel,FL21,democrat
lly,12-07-2022,2.221335054,3-17-2025,Gottheimer,NJ05,democrat
ma,12-07-2022,1.531489264,3-17-2025,Wittman,VA01,republican
pld,12-08-2022,0.938435374,3-17-2025,Frankel,FL21,democrat
msft,12-08-2022,1.581285368,3-17-2025,Hern,OK01,republican
gtls,12-09-2022,1.217662116,3-17-2025,Lowenthal,CA47,democrat
gtls,12-09-2022,1.217662116,3-17-2025,Lowenthal,CA47,democrat
amgn,12-09-2022,1.137556074,3-17-2025,Gottheimer,NJ05,democrat
xom,12-09-2022,1.102762218,3-17-2025,Hern,OK01,republican
emr,12-09-2022,1.159358743,3-17-2025,Hern,OK01,republican
atvi,12-12-2022,1.220527404,3-17-2025,Lowenthal,CA47,democrat
atvi,12-12-2022,1.220527404,3-17-2025,Lowenthal,CA47,democrat
rok,12-12-2022,0.965362072,3-17-2025,Hern,OK01,republican
tell,12-12-2022,0.438596491,3-17-2025,Jacobs,NY27,republican
kura,12-12-2022,0.55277145,3-17-2025,Jacobs,NY27,republican
gevo,12-12-2022,0.619791667,3-17-2025,Jacobs,NY27,republican
fhn,12-12-2022,0.753469388,3-17-2025,Jacobs,NY27,republican
aroc,12-12-2022,2.877990431,3-17-2025,Jacobs,NY27,republican
ppg,12-13-2022,0.830610875,3-17-2025,Doggett,TX35,democrat
atvi,12-14-2022,1.225597092,3-17-2025,Lowenthal,CA47,democrat
rtn,12-15-2022,1.225597092,3-17-2025,Hern,OK01,republican
nee,12-15-2022,0.847570213,3-17-2025,Hern,OK01,republican
hd,12-15-2022,1.059981685,3-17-2025,Hern,OK01,republican
hd,12-16-2022,1.073946929,3-17-2025,Doggett,TX35,democrat
ko,12-16-2022,1.114422311,3-17-2025,Doggett,TX35,democrat
zts,12-20-2022,1.123464589,3-17-2025,Curtis,UT03,republican
frc,12-20-2022,8.4239e-05,3-17-2025,Curtis,UT03,republican
amd,12-20-2022,1.508224443,3-17-2025,Curtis,UT03,republican
dg,12-21-2022,0.326940378,3-17-2025,Wittman,VA01,republican
wmb,12-26-2022,1.681532475,3-17-2025,Hern,OK01,republican
vgr,12-30-2022,1.26391231,3-17-2025,Foxx,NC05,republican
lmt,12-30-2022,0.962095829,3-17-2025,Hern,OK01,republican
dvn,12-30-2022,0.54934157,3-17-2025,Hern,OK01,republican
dvn,12-30-2022,0.54934157,3-17-2025,Hern,OK01,republican
deo,01-04-2023,0.600522919,3-17-2025,Frankel,FL22,democrat
msft,01-04-2023,1.707594937,3-17-2025,Gottheimer,NJ05,democrat
msft,01-04-2023,1.707594937,3-17-2025,Gottheimer,NJ05,democrat
msft,01-04-2023,1.707594937,3-17-2025,Gottheimer,NJ05,democrat
deo,01-05-2023,0.608717717,3-17-2025,Frankel,FL22,democrat
ph,01-09-2023,1.911508142,3-17-2025,Jackson,IL01,democrat
v,01-10-2023,1.486046406,3-17-2025,Jackson,IL01,democrat
spg,01-10-2023,1.364826701,3-17-2025,Spartz,IN05,republican
shw,01-11-2023,1.403429603,3-17-2025,Frankel,FL22,democrat
orcl,01-11-2023,1.752708804,3-17-2025,Gottheimer,NJ05,democrat
nflx,01-11-2023,2.720069669,3-17-2025,Gottheimer,NJ05,democrat
fcx,01-11-2023,0.829214475,3-17-2025,Gottheimer,NJ05,democrat
etsy,01-11-2023,0.329645853,3-17-2025,Gottheimer,NJ05,democrat
lly,01-11-2023,2.292583447,3-17-2025,Gottheimer,NJ05,democrat
de,01-11-2023,1.114515087,3-17-2025,Gottheimer,NJ05,democrat
cop,01-11-2023,0.813514885,3-17-2025,Gottheimer,NJ05,democrat
aapl,01-11-2023,1.605888082,3-17-2025,Gottheimer,NJ05,democrat
rok,01-12-2023,0.907181692,3-17-2025,Gottheimer,NJ05,democrat
ma,01-12-2023,1.400884653,3-17-2025,Gottheimer,NJ05,democrat
crm,01-12-2023,1.81644385,3-17-2025,Landsman,OH01,democrat
blk,01-12-2023,1.19430739,3-17-2025,Landsman,OH01,democrat
adbe,01-12-2023,1.153625123,3-17-2025,Landsman,OH01,democrat
ul,01-13-2023,1.139774495,3-17-2025,Goldman,NY10,democrat
tryiy,01-13-2023,1.220640569,3-17-2025,Goldman,NY10,democrat
deo,01-13-2023,0.589214563,3-17-2025,Goldman,NY10,democrat
crm,01-13-2023,1.817537288,3-17-2025,Gottheimer,NJ05,democrat
mo,01-17-2023,1.296501329,3-17-2025,Foxx,NC05,republican
meli,01-17-2023,1.296501329,3-17-2025,Gottheimer,NJ05,democrat
de,01-17-2023,1.102510269,3-17-2025,Jackson,IL01,democrat
schw,01-18-2023,0.96080118,3-17-2025,Gottheimer,NJ05,democrat
nflx,01-20-2023,2.599036496,3-17-2025,Gottheimer,NJ05,democrat
ma,01-20-2023,1.414026789,3-17-2025,Gottheimer,NJ05,democrat
exas,01-20-2023,0.630807563,3-17-2025,Gottheimer,NJ05,democrat
wday,01-23-2023,1.344555915,3-17-2025,Gottheimer,NJ05,democrat
ame,01-23-2023,1.208738203,3-17-2025,Jackson,IL01,democrat
tsla,01-27-2023,1.352894885,3-17-2025,Gottheimer,NJ05,democrat
bx,01-27-2023,1.424264552,3-17-2025,Gottheimer,NJ05,democrat
algn,01-27-2023,0.596248143,3-17-2025,Gottheimer,NJ05,democrat
mmm,01-31-2023,1.597069216,3-17-2025,Goldman,NY10,democrat
abbv,01-31-2023,1.431810491,3-17-2025,Goldman,NY10,democrat
lnt,01-31-2023,1.151767537,3-17-2025,Frankel,FL22,democrat
ally,01-31-2023,1.015389351,3-17-2025,Goldman,NY10,democrat
googl,01-31-2023,1.66713881,3-17-2025,Goldman,NY10,democrat
mo,01-31-2023,1.299955595,3-17-2025,Goldman,NY10,democrat
aptv,01-31-2023,0.549739146,3-17-2025,Goldman,NY10,democrat
anet,01-31-2023,2.544126984,3-17-2025,Goldman,NY10,democrat
adsk,01-31-2023,1.217233687,3-17-2025,Frankel,FL22,democrat
avgo,01-31-2023,3.271111111,3-17-2025,Goldman,NY10,democrat
cnc,01-31-2023,0.76023085,3-17-2025,Goldman,NY10,democrat
cme,01-31-2023,1.507717303,3-17-2025,Goldman,NY10,democrat
cag,01-31-2023,0.694003764,3-17-2025,Goldman,NY10,democrat
cvs,01-31-2023,0.745295851,3-17-2025,Goldman,NY10,democrat
dal,01-31-2023,1.123273657,3-17-2025,Goldman,NY10,democrat
dg,01-31-2023,0.342251712,3-17-2025,Goldman,NY10,democrat
dltr,01-31-2023,0.439472633,3-17-2025,Goldman,NY10,democrat
d,01-31-2023,0.860150849,3-17-2025,Goldman,NY10,democrat
ewbc,01-31-2023,1.082908813,3-17-2025,Goldman,NY10,democrat
lly,01-31-2023,2.40090077,3-17-2025,Goldman,NY10,democrat
fitb,01-31-2023,1.074951777,3-17-2025,Goldman,NY10,democrat
f,01-31-2023,0.785319653,3-17-2025,Goldman,NY10,democrat
gm,01-31-2023,1.247202442,3-17-2025,Goldman,NY10,democrat
hpq,01-31-2023,0.957789979,3-17-2025,Goldman,NY10,democrat
intc,01-31-2023,0.910120311,3-17-2025,Goldman,NY10,democrat
isrg,01-31-2023,2.014571208,3-17-2025,Goldman,NY10,democrat
adbe,01-31-2023,1.073257007,3-17-2025,Gottheimer,NJ05,democrat
jpm,01-31-2023,1.681051729,3-17-2025,Hern,OK01,republican
mtch,01-31-2023,0.555801922,3-17-2025,Gottheimer,NJ05,democrat
meli,01-31-2023,0.555801922,3-17-2025,Gottheimer,NJ05,democrat
snap,01-31-2023,0.724048443,3-17-2025,Gottheimer,NJ05,democrat
kdp,01-31-2023,0.938492063,3-17-2025,Goldman,NY10,democrat
lhx,01-31-2023,0.983055581,3-17-2025,Goldman,NY10,democrat
lmt,01-31-2023,1.010339766,3-17-2025,Goldman,NY10,democrat
mtb,01-31-2023,1.09275641,3-17-2025,Goldman,NY10,democrat
plug,01-31-2023,0.096944771,3-17-2025,Goldman,NY10,democrat
pg,01-31-2023,1.184084843,3-17-2025,Goldman,NY10,democrat
rjf,01-31-2023,1.239780083,3-17-2025,Goldman,NY10,democrat
crm,01-31-2023,1.617788891,3-17-2025,Goldman,NY10,democrat
shw,01-31-2023,1.445961368,3-17-2025,Goldman,NY10,democrat
sr,01-31-2023,1.03558571,3-17-2025,Goldman,NY10,democrat
syy,01-31-2023,0.938032533,3-17-2025,Goldman,NY10,democrat
ttd,01-31-2023,1.062721893,3-17-2025,Goldman,NY10,democrat
usb,01-31-2023,0.821686747,3-17-2025,Goldman,NY10,democrat
ual,01-31-2023,1.427696078,3-17-2025,Goldman,NY10,democrat
uri,01-31-2023,1.347477038,3-17-2025,Goldman,NY10,democrat
vz,01-31-2023,1.051479432,3-17-2025,Goldman,NY10,democrat
zts,01-31-2023,0.96718835,3-17-2025,Goldman,NY10,democrat
t,02-01-2023,1.331516353,3-17-2025,Foxx,NC05,republican
pfe,02-01-2023,0.582215147,3-17-2025,Frankel,FL22,democrat
adbe,02-02-2023,1.013359508,3-17-2025,Gottheimer,NJ05,democrat
blk,02-02-2023,1.168320942,3-17-2025,Landsman,OH01,democrat
tsla,02-03-2023,1.266870197,3-17-2025,Goldman,NY10,democrat
jnj,02-03-2023,0.990158557,3-17-2025,Goldman,NY10,democrat
mo,02-03-2023,1.248134726,3-17-2025,Goldman,NY10,democrat
pypl,02-03-2023,0.782390084,3-17-2025,Gottheimer,NJ05,democrat
nflx,02-06-2023,2.462570543,3-17-2025,Gottheimer,NJ05,democrat
snv,02-06-2023,1.020323326,3-17-2025,Steube,FL17,republican
amzn,02-07-2023,1.935167956,3-17-2025,McGarvey,KY03,democrat
jnj,02-08-2023,0.996210501,3-17-2025,Frankel,FL22,democrat
wday,02-10-2023,1.269574525,3-17-2025,Gottheimer,NJ05,democrat
adbe,02-10-2023,1.071376587,3-17-2025,Gottheimer,NJ05,democrat
mdb,02-13-2023,0.851817763,3-17-2025,Gottheimer,NJ05,democrat
msft,02-13-2023,1.441876751,3-17-2025,Gottheimer,NJ05,democrat
msft,02-13-2023,1.441876751,3-17-2025,Gottheimer,NJ05,democrat
amd,02-13-2023,1.180199687,3-17-2025,Gottheimer,NJ05,democrat
veev,02-13-2023,1.327196458,3-17-2025,Keating,MA09,democrat
nxpi,02-13-2023,1.067098418,3-17-2025,Keating,MA09,democrat
lrcx,02-13-2023,1.545169508,3-17-2025,Keating,MA09,democrat
jpm,02-13-2023,1.650277057,3-17-2025,Keating,MA09,democrat
googl,02-13-2023,1.741676356,3-17-2025,Keating,MA09,democrat
msft,02-14-2023,1.4373737,3-17-2025,Gottheimer,NJ05,democrat
lrcx,02-14-2023,1.527508718,3-17-2025,Gottheimer,NJ05,democrat
oke,02-14-2023,1.340117529,3-17-2025,Hern,OK01,republican
pg,02-16-2023,1.229327694,3-17-2025,Doggett,TX37,democrat
snv,02-17-2023,1.022211939,3-17-2025,Steube,FL17,republican
shw,02-20-2023,1.532568766,3-17-2025,Frankel,FL22,democrat
ttd,02-21-2023,0.949427313,3-17-2025,Gottheimer,NJ05,democrat
nvda,02-21-2023,5.832042594,3-17-2025,Gottheimer,NJ05,democrat
nflx,02-21-2023,2.637540741,3-17-2025,Gottheimer,NJ05,democrat
spgi,02-21-2023,1.367912426,3-17-2025,Moskowitz,FL23,democrat
itw,02-21-2023,1.072707798,3-17-2025,Moskowitz,FL23,democrat
hrl,02-21-2023,0.648416887,3-17-2025,Moskowitz,FL23,democrat
dg,02-21-2023,0.35280879,3-17-2025,Moskowitz,FL23,democrat
cb,02-21-2023,1.382143028,3-17-2025,Moskowitz,FL23,democrat
bro,02-21-2023,2.095288889,3-17-2025,Moskowitz,FL23,democrat
c,02-22-2023,1.403477218,3-17-2025,Frankel,FL22,democrat
nvda,02-23-2023,5.092561285,3-17-2025,Gottheimer,NJ05,democrat
meli,02-23-2023,5.092561285,3-17-2025,Gottheimer,NJ05,democrat
appf,02-23-2023,1.574672356,3-17-2025,Gottheimer,NJ05,democrat
msft,02-24-2023,1.569737581,3-17-2025,Burgess,TX26,republican
bx,02-24-2023,1.533011453,3-17-2025,Burgess,TX26,republican
aap,02-24-2023,0.274684912,3-17-2025,Burgess,TX26,republican
ci,02-24-2023,1.080788479,3-17-2025,Burgess,TX26,republican
syk,02-24-2023,1.3863749,3-17-2025,Burgess,TX26,republican
bx,02-24-2023,1.533011453,3-17-2025,Burgess,TX26,republican
aap,02-24-2023,0.274684912,3-17-2025,Burgess,TX26,republican
bcc,02-24-2023,1.530813215,3-17-2025,Foxx,NC05,republican
spgi,02-24-2023,1.397431417,3-17-2025,Moskowitz,FL23,democrat
pep,02-24-2023,0.843032507,3-17-2025,Moskowitz,FL23,democrat
nee,02-24-2023,0.997394405,3-17-2025,Moskowitz,FL23,democrat
cslly,02-27-2023,0.777689322,3-17-2025,Goldman,NY10,democrat
fjtsy,02-27-2023,1.5830721,3-17-2025,Goldman,NY10,democrat
hocpy,02-27-2023,1.202447049,3-17-2025,Goldman,NY10,democrat
hsbc,02-27-2023,1.499460916,3-17-2025,Goldman,NY10,democrat
intu,02-27-2023,1.465391886,3-17-2025,Gottheimer,NJ05,democrat
msft,02-27-2023,1.563839143,3-17-2025,Gottheimer,NJ05,democrat
nvda,02-27-2023,5.127234043,3-17-2025,Gottheimer,NJ05,democrat
rio,02-27-2023,0.884904569,3-17-2025,Goldman,NY10,democrat
ucbjy,02-27-2023,2.250229358,3-17-2025,Goldman,NY10,democrat
ul,02-27-2023,1.160990099,3-17-2025,Goldman,NY10,democrat
bhf,02-28-2023,0.921666955,3-17-2025,Jackson,IL01,democrat
c,03-01-2023,1.36368932,3-17-2025,Frankel,FL22,democrat
unm,03-01-2023,1.692999781,3-17-2025,Goldman,NY10,democrat
x,03-01-2023,1.224543081,3-17-2025,Goldman,NY10,democrat
tsla,03-01-2023,1.186960596,3-17-2025,Goldman,NY10,democrat
sr,03-01-2023,1.061603974,3-17-2025,Goldman,NY10,democrat
slg,03-01-2023,1.63566804,3-17-2025,Goldman,NY10,democrat
sbra,03-01-2023,1.428813559,3-17-2025,Goldman,NY10,democrat
nvda,03-01-2023,5.307929515,3-17-2025,Goldman,NY10,democrat
nov,03-01-2023,0.629612961,3-17-2025,Goldman,NY10,democrat
mos,03-01-2023,0.464332036,3-17-2025,Goldman,NY10,democrat
hal,03-01-2023,0.648893628,3-17-2025,Goldman,NY10,democrat
intc,03-01-2023,1.015396763,3-17-2025,Hern,OK01,republican
bcc,03-02-2023,1.578705979,3-17-2025,Foxx,NC05,republican
jpm,03-02-2023,1.667824484,3-17-2025,Frankel,FL22,democrat
pfe,03-03-2023,0.622114216,3-17-2025,Miller,WV01,republican
cmi,03-03-2023,1.21258622,3-17-2025,Miller,WV01,republican
mmm,03-06-2023,1.671961702,3-17-2025,Goldman,NY10,democrat
atvi,03-06-2023,1.18573402,3-17-2025,Goldman,NY10,democrat
alny,03-06-2023,1.210565849,3-17-2025,Goldman,NY10,democrat
googl,03-06-2023,1.732155997,3-17-2025,Goldman,NY10,democrat
aapl,03-06-2023,1.393551323,3-17-2025,Goldman,NY10,democrat
avb,03-06-2023,1.189811105,3-17-2025,Goldman,NY10,democrat
bxp,03-06-2023,0.967044596,3-17-2025,Goldman,NY10,democrat
bro,03-06-2023,2.067719298,3-17-2025,Goldman,NY10,democrat
cnp,03-06-2023,1.213534362,3-17-2025,Goldman,NY10,democrat
schw,03-06-2023,1.02075718,3-17-2025,Goldman,NY10,democrat
ctas,03-06-2023,1.754925776,3-17-2025,Goldman,NY10,democrat
ko,03-06-2023,1.158548708,3-17-2025,Goldman,NY10,democrat
ed,03-06-2023,1.141220124,3-17-2025,Goldman,NY10,democrat
cvs,03-06-2023,0.792455104,3-17-2025,Goldman,NY10,democrat
d,03-06-2023,0.978023941,3-17-2025,Goldman,NY10,democrat
enph,03-06-2023,0.257421788,3-17-2025,Goldman,NY10,democrat
es,03-06-2023,0.794160391,3-17-2025,Goldman,NY10,democrat
exc,03-06-2023,1.047722343,3-17-2025,Goldman,NY10,democrat
flo,03-06-2023,0.663206872,3-17-2025,Goldman,NY10,democrat
gild,03-06-2023,1.385772408,3-17-2025,Goldman,NY10,democrat
hrl,03-06-2023,0.727609178,3-17-2025,Goldman,NY10,democrat
isrg,03-06-2023,2.107558016,3-17-2025,Goldman,NY10,democrat
jnj,03-06-2023,1.047762921,3-17-2025,Goldman,NY10,democrat
abbv,03-06-2023,1.36237764,3-17-2025,Gottheimer,NJ05,democrat
algn,03-06-2023,0.477992853,3-17-2025,Gottheimer,NJ05,democrat
meli,03-06-2023,0.477992853,3-17-2025,Gottheimer,NJ05,democrat
ms,03-06-2023,1.135190079,3-17-2025,Gottheimer,NJ05,democrat
nflx,03-06-2023,2.852834663,3-17-2025,Gottheimer,NJ05,democrat
nvda,03-06-2023,5.116348195,3-17-2025,Gottheimer,NJ05,democrat
srpt,03-06-2023,0.630617347,3-17-2025,Gottheimer,NJ05,democrat
k,03-06-2023,1.347192667,3-17-2025,Goldman,NY10,democrat
krc,03-06-2023,0.872717362,3-17-2025,Goldman,NY10,democrat
kr,03-06-2023,1.42211704,3-17-2025,Goldman,NY10,democrat
lhx,03-06-2023,0.987237623,3-17-2025,Goldman,NY10,democrat
mtb,03-06-2023,1.120628451,3-17-2025,Goldman,NY10,democrat
mdt,03-06-2023,1.138166728,3-17-2025,Goldman,NY10,democrat
msft,03-06-2023,1.522988282,3-17-2025,Goldman,NY10,democrat
mrtx,03-06-2023,1.41139697,3-17-2025,Goldman,NY10,democrat
pep,03-06-2023,0.854985591,3-17-2025,Goldman,NY10,democrat
pfe,03-06-2023,0.622719533,3-17-2025,Goldman,NY10,democrat
rtn,03-06-2023,0.622719533,3-17-2025,Goldman,NY10,democrat
crm,03-06-2023,1.478454842,3-17-2025,Goldman,NY10,democrat
