united states,tag,,,currency,id,,symbol
united states,,,,,,,LTK
united states,,,,,,,LIQUID
united states,,,,,,,Lburst
united states,,,,,,,LONG
united states,,,,,,,LOVE
united states,,,,,,,LUXO
united states,,,,,,,MCN
united states,,,,,,,MCH
united states,,,,,,,MCH
united states,,,,,,,MGC
united states,,,,,,,MIKS
united states,,,,,,,MVC
united states,,,,,,,MINTY
united states,,,,,,,MIC
united states,,,,,,,MOCHI
united states,,,,,,,MSWAP
united states,,,,,,,MZG
united states,,,,,,,MTCN
united states,,,,,,,MYTV
united states,,,,,,,NEWOS
united states,,,,,,,NEWTON
united states,,,,,,,NIU
united states,,,,,,,NNB
united states,,,,,,,NOIZ
united states,,,,,,,NOKN
united states,,,,,,,OSB
united states,,,,,,,OKT
united states,,,,,,,ONS
united states,,,,,,,XOR
united states,,,,,,,ORBI
united states,,,,,,,ORS
united states,,,,,,,PTN
united states,,,,,,,PDAO
united states,,,,,,,PAYT
united states,,,,,,,PBS
united states,,,,,,,PTA
united states,,,,,,,PIZZA
united states,,,,,,,PFID
united states,,,,,,,ZCK
united states,,,,,,,PSK
united states,,,,,,,PTM
united states,,,,,,,PWRB
united states,,,,,,,PRCY
united states,,,,,,,pDAI
united states,,,,,,,PSIX
united states,,,,,,,QUSD
united states,,,,,,,QTBK
united states,,,,,,,QUICK
united states,,,,,,,RAMEN
united states,,,,,,,RPEPE
united states,,,,,,,REAP
united states,,,,,,,RC20
united states,,,,,,,ROC
united states,royalcoin,,,USD,1071921,,ROYAL
united states,,,,,,,RPT
united states,,,,,,,RYIU
united states,,,,,,,SAFESTAR
united states,,,,,,,SAPP
united states,,,,,,,SAV3
united states,,,,,,,SAVE
united states,,,,,,,SCU
united states,,,,,,,SEMI
united states,,,,,,,SHD
united states,shellcoin,,,USD,1071935,,SHELL
united states,,,,,,,SHIB
united states,,,,,,,PoSH
united states,,,,,,,SKC
united states,,,,,,,SOC
united states,,,,,,,SPRK
united states,,,,,,,SPDR
united states,,,,,,,STXEM
united states,,,,,,,ECT
united states,,,,,,,SWFL
united states,swaptoken,,,USD,1061787,,TOKEN
united states,,,,,,,TAP
united states,,,,,,,TCR
united states,,,,,,,SDT
united states,,,,,,,FRMS
united states,thorenext,,,USD,1097784,,THX
united states,,,,,,,TKNT
united states,,,,,,,TOP
united states,,,,,,,TWI
united states,,,,,,,TDPS
united states,,,,,,,UAT
united states,,,,,,,UME
united states,,,,,,,UNDG
united states,,,,,,,UNIUSD
united states,,,,,,,UWL
united states,,,,,,,VANY
united states,,,,,,,VECT
united states,,,,,,,VJC
united states,,,,,,,vXRP
united states,,,,,,,VBK
united states,,,,,,,VVT
united states,,,,,,,WDP
united states,,,,,,,WHL
united states,,,,,,,WIFI
united states,,,,,,,WIS
united states,,,,,,,XEN
united states,,,,,,,XENO
united states,,,,,,,XTRM
united states,,,,,,,YFBTC
united states,,,,,,,YFE
united states,,,,,,,YFIIG
united states,,,,,,,NYAN
united states,,,,,,,YUI
united states,,,,,,,YUP
united states,,,,,,,SPORTS
united states,,,,,,,ZUM
united states,,,,,,,aENJ
united states,,,,,,,AT
united states,,,,,,,AIN
united states,,,,,,,VISION
united states,,,,,,,ASSY
united states,auroracoin,,,USD,1071253,,AUR
united states,authorship,,,USD,1072149,,ATS
united states,avatarcoin,,,USD,1071934,,AV
united states,,,,,,,B21
united states,,,,,,,BRC
united states,,,,,,,BETH
united states,,,,,,,BEC
united states,,,,,,,BCNT
united states,,,,,,,BCP
united states,,,,,,,BFF
united states,,,,,,,BSOV
united states,,,,,,,BICAS
united states,,,,,,,BKK
united states,,,,,,,BNFI
united states,blazercoin,,,USD,1071897,,BLAZR
united states,,,,,,,BLOC
united states,,,,,,,CLOUT
united states,,,,,,,BNOX
united states,blockstamp,,,USD,1153672,,BST
united states,,,,,,,BOLTT
united states,,,,,,,START
united states,,,,,,,BT
united states,,,,,,,CENT
united states,,,,,,,CHG
united states,,,,,,,CHS
united states,,,,,,,CHESS
united states,,,,,,,CHEX
united states,,,,,,,CIR
united states,,,,,,,CNYT
united states,,,,,,,COFE
united states,colossusxt,,,USD,1071490,,COLX
united states,,,,,,,CSM
united states,,,,,,,TRIB
united states,,,,,,,CORAL
united states,,,,,,,CRETH2
united states,,,,,,,CREX
united states,,,,,,,CBANK
united states,,,,,,,CYF
united states,,,,,,,DAPPT
united states,,,,,,,DFIO
united states,,,,,,,DUSD
united states,,,,,,,DEVA
united states,,,,,,,DOOS
united states,,,,,,,ELT
united states,,,,,,,XEQ
united states,,,,,,,HLT
united states,,,,,,,ESPRO
united states,firstblood,,,USD,1163317,,1ST
united states,,,,,,,FFYI
united states,flashtoken,,,USD,1073901,,FTOKEN
united states,,,,,,,FNK
united states,,,,,,,USDF
united states,fonziecoin,,,USD,1071859,,FONZ
united states,,,,,,,FL
united states,,,,,,,FRMX
united states,futurocoin,,,USD,1066748,,FTO
united states,,,,,,,GST
united states,,,,,,,GCX
united states,,,,,,,GET
united states,,,,,,,GIV
united states,,,,,,,GM
united states,,,,,,,GTX
united states,,,,,,,gKIMCHI
united states,,,,,,,GRUMPY
united states,,,,,,,GSE
united states,,,,,,,GUSDT
united states,,,,,,,HBC
united states,,,,,,,RUPEE
united states,,,,,,,IT
united states,,,,,,,IFEX
united states,,,,,,,iOWN
united states,,,,,,,ITAM
united states,,,,,,,JT
united states,,,,,,,JCC
united states,,,,,,,KXC
united states,,,,,,,KONJ
united states,,,,,,,KUB
united states,,,,,,,KYSC
united states,,,,,,,LPOOL
united states,,,,,,,LBK
united states,,,,,,,LVH
united states,,,,,,,MGP
united states,,,,,,,MBC
united states,,,,,,,MFI
united states,,,,,,,MM
united states,,,,,,,MOB
united states,,,,,,,JUICE
united states,,,,,,,NARUTO2
united states,,,,,,,NVA
united states,,,,,,,NBTC
united states,,,,,,,NFTL
united states,,,,,,,OC
united states,,,,,,,ON
united states,,,,,,,PEGS
united states,,,,,,,BTC++
united states,,,,,,,PXC
united states,,,,,,,PLAY
united states,,,,,,,NODE
united states,,,,,,,POLC
united states,,,,,,,CVR
united states,prismchain,,,USD,1071927,,PRM
united states,,,,,,,PUNK-BAS
united states,,,,,,,QHC
united states,,,,,,,QAC
united states,,,,,,,QTV
united states,rabbitcoin,,,USD,1072118,,RBBT
united states,,,,,,,RANK
united states,,,,,,,RES
united states,,,,,,,RICH
united states,,,,,,,RIFT
united states,,,,,,,RM
united states,,,,,,,RZN
united states,,,,,,,SAL
united states,,,,,,,SEED
united states,,,,,,,SHE
united states,,,,,,,wSZO
united states,,,,,,,SIERRA
united states,,,,,,,SKI
united states,,,,,,,SG
united states,spankchain,,,USD,1071186,,SPANK
united states,sportscoin,,,USD,1071950,,SPORT
united states,,,,,,,stFIRO
united states,,,,,,,SCC
united states,,,,,,,SUGAR
united states,,,,,,,TMT
united states,,,,,,,TAVITT
united states,,,,,,,NTB
united states,,,,,,,BAK
united states,,,,,,,TRND
united states,trickycoin,,,USD,1071941,,TRICK
united states,,,,,,,TRONX
united states,,,,,,,TUNE
united states,,,,,,,UNIFI
united states,,,,,,,RARE
united states,,,,,,,UNO
united states,,,,,,,EURU
united states,,,,,,,VLC
united states,,,,,,,VLO
united states,,,,,,,VBETH
united states,,,,,,,VX
united states,,,,,,,WEBN
united states,,,,,,,WELL
united states,,,,,,,WHEN
united states,,,,,,,WIKI
united states,,,,,,,XIF
united states,,,,,,,xDAI
united states,,,,,,,XNO
united states,,,,,,,XPT
united states,,,,,,,YKZ
united states,,,,,,,YEA
united states,,,,,,,YLAND
united states,,,,,,,YFI3
united states,,,,,,,YFIS
united states,,,,,,,YFMB
united states,,,,,,,YFMS
united states,,,,,,,YTA
united states,,,,,,,7UP
united states,,,,,,,A2A
united states,,,,,,,ALLWIN
united states,,,,,,,ALPA
united states,,,,,,,ANI
united states,,,,,,,ARRO
united states,,,,,,,BASI
united states,,,,,,,ATLS
united states,,,,,,,B26
united states,,,,,,,BAMBOO
united states,,,,,,,$BASED
united states,,,,,,,BAS
united states,,,,,,,BGG
united states,,,,,,,BDCASH
united states,,,,,,,BKRW
united states,,,,,,,BVND
united states,bitcoin-god,,,USD,1066718,,GOD
united states,,,,,,,BCVT
united states,,,,,,,BXT
united states,,,,,,,BUT
united states,,,,,,,BDT
united states,,,,,,,BID
united states,,,,,,,BBC
united states,,,,,,,BMXX
united states,,,,,,,BNKY
united states,,,,,,,CLA
united states,,,,,,,CBP
united states,,,,,,,CHAIN
united states,,,,,,,CTT
united states,,,,,,,CLVA
united states,,,,,,,CTI
united states,,,,,,,CODEO
united states,coinextoken,,,USD,1089286,,CET
united states,,,,,,,CAN
united states,,,,,,,CZRX
united states,,,,,,,CCA
united states,,,,,,,CBUCKS
united states,,,,,,,C2O
united states,,,,,,,CUB
united states,,,,,,,CXN
united states,,,,,,,DILI
united states,,,,,,,DVG
united states,,,,,,,DT
united states,,,,,,,DWZ
united states,,,,,,,DFST
united states,,,,,,,DEGEN
united states,,,,,,,DON
united states,,,,,,,USDX
united states,dinastycoin,,,USD,1071592,,DCY
united states,,,,,,,DOGDEFI
united states,,,,,,,DRAGON
united states,,,,,,,EFT
united states,,,,,,,EHRT
united states,,,,,,,ETNX
united states,,,,,,,ETF
united states,,,,,,,ETGF
united states,,,,,,,FBT
united states,,,,,,,METH
united states,,,,,,,FRED
united states,,,,,,,F1C
united states,,,,,,,GHD
united states,,,,,,,GRAIN
united states,,,,,,,HYBN
united states,,,,,,,HBD
united states,,,,,,,HIZ
united states,,,,,,,HLAND
united states,,,,,,,HNDC
united states,,,,,,,HNY
united states,,,,,,,IDX
united states,,,,,,,IOOX
united states,,,,,,,IYF
united states,,,,,,,JNB
united states,,,,,,,KIP
united states,,,,,,,KYF
united states,,,,,,,LPS
united states,,,,,,,LSV
united states,,,,,,,LNT
united states,,,,,,,MCRN
united states,,,,,,,MANDI
united states,,,,,,,MVEDA
united states,,,,,,,MRX
united states,,,,,,,PARTY
united states,,,,,,,MD+
united states,,,,,,,MBTC
united states,,,,,,,MTI
united states,,,,,,,MYX
united states,,,,,,,NAR
united states,,,,,,,NST
united states,newyorkcoin,,,USD,1060400,,NYC
united states,nolimitcoin,,,USD,1071168,,NLC2
united states,,,,,,,OCP
united states,,,,,,,ONX
united states,,,,,,,ORBYT
united states,,,,,,,OXB
united states,,,,,,,PCI
united states,,,,,,,PIG
united states,,,,,,,PAL
united states,,,,,,,PLG
united states,,,,,,,PLUS1
united states,,,,,,,POX
united states,,,,,,,PROUD
united states,,,,,,,PBTC
united states,,,,,,,PINT
united states,,,,,,,RWN
united states,,,,,,,SCSX
united states,,,,,,,SIMPLE
united states,,,,,,,SEND
united states,,,,,,,SPKL
united states,,,,,,,SSS
united states,,,,,,,SAS
united states,,,,,,,SSN
united states,,,,,,,TCO
united states,,,,,,,TSLA
united states,,,,,,,XAUT
united states,,,,,,,OVOA
united states,,,,,,,TPT
united states,,,,,,,TOM
united states,,,,,,,TON
united states,,,,,,,TBP
united states,,,,,,,DICE
united states,,,,,,,LIVE
united states,,,,,,,TRXC
united states,,,,,,,UBU
united states,,,,,,,UCR
united states,,,,,,,GBPU
united states,v-dimension,,,USD,1137392,,VOLLAR
united states,,,,,,,VIKING
united states,,,,,,,VD
united states,,,,,,,WLT
united states,,,,,,,WSC
united states,,,,,,,WORLD
united states,,,,,,,WLEO
united states,,,,,,,WWAN
united states,,,,,,,WZEC
united states,,,,,,,XT
united states,,,,,,,XUSD
united states,,,,,,,YFA
united states,,,,,,,YFED
united states,,,,,,,YFIB
united states,,,,,,,YO
united states,,,,,,,ZAC
united states,,,,,,,ZCRT
united states,,,,,,,AMZ
united states,,,,,,,BSD
united states,,,,,,,BFI
united states,,,,,,,BBC
united states,,,,,,,BIA
united states,,,,,,,BPRO
united states,,,,,,,BIFI
united states,,,,,,,BTCT
united states,,,,,,,BTCHG
united states,,,,,,,BLANK
united states,,,,,,,BLOODY
united states,,,,,,,BNSD
united states,,,,,,,BUCC
united states,,,,,,,SOUL
united states,,,,,,,CHL
united states,,,,,,,YT
united states,,,,,,,CNX
united states,,,,,,,CHT
united states,,,,,,,CNZ
united states,,,,,,,CDAI
united states,,,,,,,CSAI
united states,,,,,,,CORD
united states,counterparty,,,USD,1066660,,XCP
united states,,,,,,,CROW
united states,,,,,,,CHM
united states,cycling-coin,,,USD,1071930,,CYC
united states,,,,,,,DEEP
united states,,,,,,,DFF
united states,deltacredits,,,USD,1071938,,DCRE
united states,,,,,,,DEUS
united states,,,,,,,DGMT
united states,,,,,,,DZAR
united states,,,,,,,DRM
united states,,,,,,,DORA
united states,,,,,,,DT
united states,,,,,,,DRC
united states,,,,,,,DUN
united states,,,,,,,NGM
united states,,,,,,,EC
united states,,,,,,,EXRT
united states,,,,,,,FSHN
united states,,,,,,,FCX
united states,,,,,,,FSXU
united states,,,,,,,GLOX
united states,,,,,,,GOGO
united states,,,,,,,GOLD
united states,,,,,,,YAPE
united states,,,,,,,GDAO
united states,,,,,,,HAZE
united states,,,,,,,HP
united states,,,,,,,MHLX
united states,,,,,,,HODL
united states,,,,,,,HOGE
united states,,,,,,,JOYS
united states,,,,,,,JUS
united states,,,,,,,KAU
united states,,,,,,,KODX
united states,,,,,,,KIWI
united states,,,,,,,KBTC
united states,,,,,,,KPC
united states,,,,,,,KP2R
united states,,,,,,,LTP
united states,,,,,,,LOA
united states,,,,,,,LOAD
united states,,,,,,,LOON
united states,,,,,,,LBXC
united states,,,,,,,MACH
united states,,,,,,,MAKI
united states,,,,,,,MARS
united states,,,,,,,MCAN
united states,,,,,,,MTR
united states,,,,,,,MDO
united states,,,,,,,MVT
united states,,,,,,,N3RDz
united states,,,,,,,NYAN
united states,,,,,,,OBTC
united states,,,,,,,ONG
united states,,,,,,,OBX
united states,,,,,,,OT
united states,,,,,,,ORCL5
united states,,,,,,,OTB
united states,,,,,,,PAID
united states,,,,,,,BUNNY
united states,,,,,,,PRQBOOST
united states,,,,,,,PICA
united states,,,,,,,PIS
united states,,,,,,,POOL
united states,,,,,,,PFI
united states,,,,,,,PROB
united states,,,,,,,QUAM
united states,,,,,,,R3FI
united states,,,,,,,RAK
united states,,,,,,,XLA
united states,,,,,,,BUNNY
united states,,,,,,,RYIP
united states,,,,,,,SCC
united states,,,,,,,WSCRT
united states,,,,,,,SOJU
united states,,,,,,,SLM
united states,,,,,,,SORA
united states,,,,,,,SOVI
united states,,,,,,,SPAD
united states,,,,,,,STA
united states,,,,,,,XLMG
united states,,,,,,,STC
united states,,,,,,,SWAG
united states,,,,,,,TACO
united states,,,,,,,TTX
united states,,,,,,,TERN
united states,,,,,,,GST
united states,,,,,,,TICO
united states,,,,,,,TIGER
united states,,,,,,,TST
united states,,,,,,,TUDA
united states,,,,,,,PHOON
united states,,,,,,,UBX
united states,,,,,,,UNII
united states,,,,,,,FOTO
united states,,,,,,,UTED
united states,,,,,,,USDU
united states,,,,,,,UTU
united states,,,,,,,VERS
united states,,,,,,,VKF
united states,,,,,,,WARP
united states,,,,,,,WEC
united states,,,,,,,WDC
united states,,,,,,,WBIND
united states,,,,,,,WCELO
united states,,,,,,,XDEF2
united states,,,,,,,XGT
united states,,,,,,,YELD
united states,,,,,,,YFFI
united states,,,,,,,YFIX
united states,,,,,,,YFOS
united states,,,,,,,YFOX
united states,,,,,,,YMEN
united states,,,,,,,UC
united states,,,,,,,ZLOT
united states,,,,,,,AST
united states,,,,,,,APLP
united states,,,,,,,ANK
united states,,,,,,,AUSCM
united states,,,,,,,AXIA
united states,,,,,,,B1P
united states,,,,,,,SBDO
united states,,,,,,,BDAY
united states,,,,,,,BFC
united states,bitcoin-vault,,,USD,1162538,,BTCV
united states,,,,,,,BST
united states,,,,,,,BLZN
united states,,,,,,,BDT
united states,,,,,,,BUILD
united states,,,,,,,XCF
united states,,,,,,,CHADLINK
united states,,,,,,,NEAL
united states,,,,,,,CUSDT
united states,,,,,,,CRP
united states,,,,,,,HEROES
united states,,,,,,,CUST
united states,,,,,,,DAFI
united states,,,,,,,DAIQ
united states,,,,,,,DMTC
united states,,,,,,,DMS
united states,,,,,,,LOL
united states,,,,,,,ELX
united states,ethereum-lite,,,USD,1071825,,ELITE
united states,,,,,,,EYES
united states,,,,,,,FNB
united states,,,,,,,FIRE
united states,,,,,,,FXC
united states,,,,,,,GFARM2
united states,,,,,,,GC
united states,,,,,,,GST2
united states,,,,,,,GMNG
united states,,,,,,,HP
united states,,,,,,,HBT
united states,inflationcoin,,,USD,1061862,,IFLT
united states,invisiblecoin,,,USD,1071906,,IVZ
united states,,,,,,,JEM
united states,,,,,,,KIF
united states,,,,,,,LELE
united states,,,,,,,L2P
united states,,,,,,,MAFI
united states,,,,,,,MANGO
united states,,,,,,,MEDI
united states,,,,,,,MWBTC
united states,,,,,,,MIS
united states,,,,,,,MOLK
united states,,,,,,,NBS
united states,,,,,,,NYB
united states,,,,,,,ORC
united states,,,,,,,PASTA
united states,,,,,,,PAYOU
united states,,,,,,,PROPEL
united states,,,,,,,POLA
united states,,,,,,,RLE
united states,,,,,,,SCHA
united states,,,,,,,SPICE
united states,,,,,,,SMBSWAP
united states,,,,,,,SLME
united states,,,,,,,ROCKS
united states,,,,,,,SPIN
united states,,,,,,,SACT
united states,,,,,,,SCC
united states,,,,,,,STV
united states,super-bitcoin,,,USD,1061496,,SBTC
united states,,,,,,,SWISS
united states,,,,,,,BANK
united states,,,,,,,LOV
united states,,,,,,,MIS
united states,,,,,,,TBT
united states,,,,,,,TCP
united states,,,,,,,RIT20
united states,,,,,,,COL
united states,,,,,,,UTL
united states,,,,,,,VANCII
united states,,,,,,,VOLTS
united states,,,,,,,WPX
united states,,,,,,,WTR
united states,,,,,,,WAULT
united states,,,,,,,WHIRL
united states,,,,,,,NODE
united states,,,,,,,XNS
united states,,,,,,,XAG
united states,,,,,,,YFD
united states,,,,,,,YFPRO
united states,,,,,,,YFST
united states,,,,,,,WAR
united states,,,,,,,YRISE
united states,,,,,,,YYFI
united states,,,,,,,ZEFI
united states,,,,,,,ZERO
united states,,,,,,,ZOM
united states,,,,,,,ZTNZ
united states,,,,,,,ZUSD
united states,,,,,,,FIT
united states,,,,,,,ADP
united states,,,,,,,ALG
united states,,,,,,,ALD
united states,,,,,,,THOR
united states,,,,,,,ATIS
united states,,,,,,,BANANA
united states,,,,,,,VLT
united states,,,,,,,BKS
united states,,,,,,,BTS
united states,,,,,,,BTRL
united states,,,,,,,BPT
united states,,,,,,,BPT
united states,,,,,,,BOG
united states,,,,,,,BHIG
united states,,,,,,,BREW
united states,,,,,,,CAMO
united states,,,,,,,CAD
united states,,,,,,,CXC
united states,,,,,,,CT
united states,,,,,,,CREP
united states,cryptobosscoin,,,USD,1155570,,CBC
united states,,,,,,,EVO
united states,,,,,,,DFD
united states,,,,,,,DGN
united states,,,,,,,DEXTF
united states,,,,,,,DFT
united states,,,,,,,DWC
united states,,,,,,,DIP
united states,,,,,,,DEVE
united states,,,,,,,DON
united states,,,,,,,SALE
united states,,,,,,,DST
united states,,,,,,,EVC
united states,,,,,,,ECOREAL
united states,ethereum-erush,,,USD,1162589,,EER
united states,,,,,,,ETHV
united states,eurocoin-token,,,USD,1168083,,ECTE
united states,,,,,,,CAVO
united states,exchange-union,,,USD,1061839,,XUC
united states,,,,,,,EXF
united states,,,,,,,FCH
united states,,,,,,,FAT
united states,,,,,,,FSC
united states,,,,,,,BANK
united states,,,,,,,FFF
united states,frankywillcoin,,,USD,1071929,,FRWC
united states,,,,,,,GNC
united states,gameleaguecoin,,,USD,1071944,,GML
united states,,,,,,,GZIL
united states,,,,,,,GVY
united states,halloween-coin,,,USD,1071838,,HALLO
united states,,,,,,,STEEL
united states,,,,,,,HPS
united states,,,,,,,IBTC
united states,,,,,,,RICK
united states,,,,,,,IOV
united states,jibrel-network,,,USD,1066544,,JNT
united states,,,,,,,JSB
united states,,,,,,,KBC
united states,,,,,,,KATANA
united states,,,,,,,KMW
united states,,,,,,,KONO
united states,,,,,,,LVL
united states,,,,,,,LKN
united states,,,,,,,MCBASE
united states,,,,,,,MCDC
united states,,,,,,,METP
united states,,,,,,,MWG
united states,,,,,,,MOV
united states,,,,,,,MCP
united states,,,,,,,MYTHIC
united states,,,,,,,ORC
united states,,,,,,,PJM
united states,,,,,,,PSI
united states,,,,,,,PPAY
united states,,,,,,,POC
united states,,,,,,,PRDX
united states,,,,,,,PC
united states,,,,,,,RBC
united states,,,,,,,SCH
united states,,,,,,,SHRMP
united states,,,,,,,SMPL
united states,,,,,,,SOFI
united states,,,,,,,SCV
united states,,,,,,,THS
united states,,,,,,,HUSL
united states,,,,,,,SMOKE
united states,thore-cash-trx,,,USD,1122269,,TCHTRX
united states,,,,,,,UCX
united states,,,,,,,UMBR
united states,,,,,,,UCAP
united states,,,,,,,UP
united states,united-bitcoin,,,USD,1061447,,UBTC
united states,,,,,,,USE
united states,,,,,,,VXV
united states,,,,,,,vFIL
united states,,,,,,,VCCO
united states,,,,,,,VSN
united states,,,,,,,VOL
united states,,,,,,,WTF
united states,,,,,,,WXMR
united states,,,,,,,YFI2
united states,,,,,,,YF4
united states,,,,,,,YEFIM
united states,,,,,,,ZZZV2
united states,,,,,,,4ART
united states,,,,,,,AENS
united states,,,,,,,BANANA
united states,,,,,,,AUX
united states,,,,,,,BCS
united states,,,,,,,BTD
united states,,,,,,,BBP
united states,,,,,,,BLINK
united states,,,,,,,BST1
united states,,,,,,,CAP
united states,,,,,,,COMB
united states,,,,,,,COM
united states,,,,,,,DAILYS
united states,,,,,,,CRAFT
united states,,,,,,,DOTX
united states,,,,,,,DVS
united states,,,,,,,DDRT
united states,,,,,,,DVI
united states,,,,,,,EOC
united states,,,,,,,FLEXETHB
united states,,,,,,,FR
united states,,,,,,,FRENS
united states,,,,,,,GLAD
united states,,,,,,,PUNT
united states,,,,,,,GSPI
united states,,,,,,,ICH
united states,,,,,,,IDV
united states,,,,,,,INV
united states,,,,,,,FUEL
united states,,,,,,,KIMOCHI
united states,,,,,,,KIND
united states,,,,,,,LIBREF
united states,,,,,,,LNOT
united states,,,,,,,LDN
united states,,,,,,,MEGA
united states,,,,,,,METRIC
united states,,,,,,,mGOOGL
united states,,,,,,,MOONDAY
united states,,,,,,,XIV
united states,,,,,,,QTF
united states,,,,,,,REL
united states,,,,,,,ROOT
united states,,,,,,,STOP
united states,,,,,,,SFUEL
united states,,,,,,,STPL
united states,,,,,,,$TRDL
united states,,,,,,,SGC
united states,,,,,,,TLB
united states,,,,,,,RUNE
united states,,,,,,,TOB
united states,,,,,,,YFT
united states,,,,,,,SLICE
united states,,,,,,,UNL
united states,,,,,,,UFC
united states,,,,,,,WEATHER
united states,,,,,,,WRC
united states,,,,,,,WCCX
united states,,,,,,,YFARMER
united states,,,,,,,YFIKING
united states,,,,,,,YCC
united states,,,,,,,ADEL
united states,,,,,,,AFC
united states,,,,,,,ARIA20
united states,,,,,,,BCR
united states,,,,,,,BNKR
united states,,,,,,,BAGS
united states,,,,,,,BDCC
united states,,,,,,,BLV
united states,,,,,,,BNP
united states,,,,,,,BBI
united states,,,,,,,BIUT
united states,,,,,,,BXK
united states,,,,,,,BPLC
united states,,,,,,,BRZX
united states,,,,,,,CGC
united states,,,,,,,CVT
united states,,,,,,,OIL
united states,,,,,,,CUB
united states,,,,,,,CBC
united states,,,,,,,CGT
united states,,,,,,,CYTR
united states,,,,,,,DJ15
united states,,,,,,,DPI
united states,,,,,,,DEA
united states,,,,,,,DFR
united states,,,,,,,XEP
united states,,,,,,,EXT
united states,,,,,,,TAO
united states,,,,,,,GPO
united states,,,,,,,GAT
united states,,,,,,,GGC
united states,,,,,,,HBC
united states,,,,,,,JFI
united states,,,,,,,KEN
united states,,,,,,,KLON
united states,,,,,,,MAGI
united states,,,,,,,NAWA
united states,,,,,,,VOICE
united states,,,,,,,EPAN
united states,,,,,,,PPC
united states,,,,,,,PFI
united states,,,,,,,SALT
united states,,,,,,,SCHO
united states,,,,,,,SSL
united states,,,,,,,STACK
united states,,,,,,,XLPG
united states,,,,,,,SHX
united states,,,,,,,TFT
united states,,,,,,,TTN
united states,,,,,,,TKX
united states,,,,,,,TBB
united states,,,,,,,TRI
united states,,,,,,,TRUMPWIN
united states,,,,,,,UHP
united states,,,,,,,ERSDL
united states,,,,,,,U8D
united states,,,,,,,USDFL
united states,,,,,,,VSD
united states,,,,,,,VAMP
united states,,,,,,,BEAR
united states,,,,,,,WHOLE
united states,,,,,,,XST
united states,,,,,,,YNI
united states,,,,,,,sYFL
united states,,,,,,,yVault L
united states,,,,,,,BNBBULL
united states,,,,,,,EOSBULL
united states,,,,,,,OKBBULL
united states,,,,,,,TRXBULL
united states,,,,,,,XRPBULL
united states,,,,,,,ABS
united states,,,,,,,ACXT
united states,,,,,,,ACE
united states,,,,,,,APE
united states,,,,,,,ASI
united states,,,,,,,ASM
united states,,,,,,,BVL
united states,,,,,,,CUSDC
united states,,,,,,,CNFI
united states,,,,,,,DFSOCIAL
united states,,,,,,,DCL
united states,,,,,,,DUO
united states,,,,,,,ETNXP
united states,,,,,,,ENCX
united states,,,,,,,ETLT
united states,,,,,,,FAR
united states,,,,,,,CNC
united states,,,,,,,GCR
united states,,,,,,,GOLDR
united states,,,,,,,GROOT
united states,,,,,,,HBO
united states,,,,,,,HAUT
united states,,,,,,,INDEX
united states,,,,,,,JMC
united states,,,,,,,LST
united states,,,,,,,LIMEX
united states,,,,,,,mFB
united states,,,,,,,ONES
united states,,,,,,,PUSD
united states,,,,,,,POP
united states,,,,,,,RFCTR
united states,,,,,,,SVC
united states,,,,,,,LOCK
united states,,,,,,,SPH
united states,,,,,,,SPORE
united states,,,,,,,USF
united states,,,,,,,wCRES
united states,,,,,,,YFDOT
united states,,,,,,,YFICG
united states,,,,,,,BNBBEAR
united states,,,,,,,EOSBEAR
united states,,,,,,,TRXBEAR
united states,,,,,,,XRPBEAR
united states,,,,,,,ALL
united states,,,,,,,ANG
united states,,,,,,,BSDS
united states,,,,,,,BBGC
united states,,,,,,,BRICK
united states,,,,,,,CATX
united states,,,,,,,CPI
united states,cryptoworldx-token,,,USD,1071701,,CWXT
united states,,,,,,,DHC
united states,,,,,,,DRAGON
united states,,,,,,,DSD
united states,,,,,,,EQMT
united states,,,,,,,FHSE
united states,,,,,,,FTB
united states,,,,,,,GHT
united states,,,,,,,GRT
united states,,,,,,,GPT
united states,,,,,,,XIN
united states,,,,,,,ITS
united states,,,,,,,KP3RB
united states,,,,,,,MAPR
united states,,,,,,,MDS
united states,,,,,,,MCO2
united states,,,,,,,OAP
united states,,,,,,,POL
united states,,,,,,,PUML
united states,,,,,,,ADAO
united states,,,,,,,SATX
united states,,,,,,,SPOK
united states,,,,,,,SRC
united states,,,,,,,TAC
united states,,,,,,,XPB
united states,,,,,,,DUCK
united states,,,,,,,WSF
united states,,,,,,,YFB2
united states,,,,,,,yPANDA
united states,,,,,,,MATICBUL
united states,,,,,,,SUSHIBUL
united states,,,,,,,XTZBULL
united states,,,,,,,3Cs
united states,cryptoindex-com-100,,,USD,1142309,,CIX100
united states,,,,,,,CNT
united states,,,,,,,DSS
united states,,,,,,,FCD
united states,,,,,,,HBDC
united states,,,,,,,KGC
united states,,,,,,,PIS
united states,,,,,,,KOBE
united states,,,,,,,SST
united states,,,,,,,TRDG
united states,,,,,,,FF1
united states,,,,,,,UFO
united states,,,,,,,VALUE
united states,,,,,,,WATER
united states,,,,,,,WHT
united states,,,,,,,YLFI
united states,,,,,,,YSKF
united states,,,,,,,YFIE
united states,,,,,,,YFT
united states,,,,,,,ZAI
united states,,,,,,,ATOMBULL
united states,,,,,,,MATICBEA
united states,,,,,,,SUSHIBEA
united states,,,,,,,XTZBEAR
united states,,,,,,,BCU
united states,,,,,,,HZT
united states,,,,,,,BFLY
