country,name,full_name,,tag,id,isin,symbol,currency,stock_exchange,def_stock_exchange
italy,iShares Electric Vehicles and Driving Technology U,iShares Electric Vehicles and Driving Technology UCITS ETF USD (Acc),,ishares-electricvehiclesdrivingtech?cid=1138363,1138363,IE00BGL86Z12,ECAR,EUR,Milan,FALSE
italy,Lyxor UCITS Stoxx Europe 600 Oil & Gas,Lyxor UCITS Stoxx Europe 600 Oil & Gas,,lyxor-stoxx-europe-600-oil---gas?cid=47034,47034,LU1834988278,LYXOIL,EUR,Milan,FALSE
italy,db x-trackers MSCI Wd Health Care,db x-trackers MSCI World Health Care UCITS 1C,,db-x-trackers-msci-wrd-hlth-care-de?cid=986901,986901,IE00BM67HK77,XDWH,EUR,Milan,FALSE
italy,Boost Silver 3X Short Daily,Boost Silver 3X Short Daily,,boost-silver-3x-short-daily,945842,IE00B8JG1787,3SIS,EUR,Milan,TRUE
italy,Lyxor UCITS MSCI World Health Care TR C-EUR,Lyxor UCITS MSCI World Health Care TR C-EUR,,lyxor-msci-world-health-care-tr?cid=47021,47021,LU0533033238,LHLTW,EUR,Milan,FALSE
italy,Lyxor BTP Daily Short,Lyxor BTP Daily Short UCITS,,lyxor-btp-daily-short,996524,LU1523098561,BTP1S,EUR,Milan,TRUE
italy,Lyxor UCITS FTSE 100 C-GBP,Lyxor UCITS FTSE 100 C-GBP,,lyxor-ftse-100?cid=47096,47096,LU1650492173,FTS100,EUR,Milan,FALSE
italy,PIMCO Short-Term High Yield Corporate Bond Source,PIMCO Short-Term High Yield Corporate Bond Source UCITS,,pimco-shterm-hyld-corp-bond-source?cid=956350,956350,IE00B7N3YW49,STHY,EUR,Milan,FALSE
italy,Amundi Index Solutions JP Morgan EMU Govies 1-10 D,Amundi Index Solutions JP Morgan EMU Govies 1-10 UCITS DR,,ais-jpm-emu-govies-1-10-dr,1013331,LU1437018598,EGOVI,EUR,Milan,TRUE
italy,db x-trackers II iBoxx Global Inflation Linked UCI,Xtrackers II Global Inflation-Linked Bond UCITS ETF 5C,,db-x-trackers-ii-iboxx-global-infla,949511,LU0908508814,XGIU,EUR,Milan,TRUE
italy,Lyxor UCITS EuroMTS All-Maturity Investment Grade,Lyxor UCITS EuroMTS All-Maturity Investment Grade DR,,lyxor-euromts-global-invest-grade?cid=47212,47212,LU1650490474,MTX,EUR,Milan,FALSE
italy,CSOP Source FTSE China A50 UCITS,CSOP Source FTSE China A50 UCITS,,csop-source-ftse-china-a50?cid=949418,949418,IE00BGSHB123,CHNA,EUR,Milan,FALSE
italy,db x-trackers II iBoxx Sovereigns Eurozone 1-3 UCI,db x-trackers II iBoxx Sovereigns Eurozone 1-3 UCITS 1C,,db-xtrackers-€-sov.-euro-1-3-tr-1c?cid=47111,47111,LU0290356871,X13E,EUR,Milan,FALSE
italy,Lyxor UCITS EuroMTS 1-3Y Investment Grade DR,Lyxor UCITS EuroMTS 1-3Y Investment Grade DR,,lyxor-euromts-1-3y-invest-grade?cid=47198,47198,LU1650487413,EM13,EUR,Milan,FALSE
italy,ETFS Short USD Long EUR,WisdomTree Short USD Long EUR,,etfs-short-usd-long-eur-mi,951567,JE00B3SBYQ91,USEU,EUR,Milan,TRUE
italy,db x-trackers MSCI Emerging Markets UCITS,db x-trackers MSCI Emerging Markets UCITS,,db-x-trackers-msci-em-trn-idx-etf?cid=46870,46870,LU0292107645,XMEM,EUR,Milan,FALSE
italy,SPDR MSCI Europe Financials UCITS,SPDR MSCI Europe Financials UCITS,,spdr-msci-europe-financials?cid=949427,949427,IE00BKWQ0G16,STZX,EUR,Milan,FALSE
italy,iShares $ High Yield Corporate Bond UCITS,iShares $ High Yield Corporate Bond UCITS,,ishares-iboxx-$-hyld-cap.-bond?cid=949370,949370,IE00B4PY7Y77,IHYU,EUR,Milan,FALSE
italy,Boost Levdax 3X Daily,WisdomTree DAX 30 3x Daily Leveraged,,boost-levdax-3x-daily,945830,IE00B878KX55,3DEL,EUR,Milan,TRUE
italy,db Physical Gold,db Physical Gold,,db-physical-gold-etc-(eur)-de?cid=46949,46949,DE000A1E0HR8,XAD5,EUR,Milan,FALSE
italy,iShares $ Treasury Bond 3-7Yr UCITS Acc,iShares $ Treasury Bond 3-7Yr UCITS Acc,,cs-etf-(ie)-on-iboxx-usd-govt-3-7?cid=949351,949351,IE00B3VWN393,CSBGU7,EUR,Milan,FALSE
italy,Lyxor UCITS Turkey (DJ Turkey Titans 20),Lyxor UCITS Turkey (DJ Turkey Titans 20),,lyxor-turkey---dj-turkey-titans-20?cid=47027,47027,LU1900067601,LTUR,EUR,Milan,FALSE
italy,Lyxor Fed Funds US Dollar Cash C-USD,Lyxor Fed Funds US Dollar Cash UCITS C-USD,,lyxor-fed-funds-us-dollar-cash-cusd,1024739,LU1233598447,FEDF,EUR,Milan,TRUE
italy,db x-trackers FTSE Vietnam UCITS 1C,db x-trackers FTSE Vietnam UCITS 1C,,db-xtrackers-ftse-vietnam-uk?cid=46861,46861,LU0322252924,XFVT,EUR,Milan,FALSE
italy,iShares US Property Yield UCITS,iShares US Property Yield UCITS,,ishares-ftse-nareit-us-prop-fd?cid=46924,46924,IE00B1FZSF77,IUSP,EUR,Milan,FALSE
italy,Lyxor EuroMTS 7-10 Invest Grade DR C,Lyxor EuroMTS 7-10 Investment Grade DR UCITS C-EUR,,lyxor-euromts-710-invest-grade-dr-c?cid=1011061,1011061,LU1287023185,EM710,EUR,Milan,FALSE
italy,Lyxor MSCI EM ESG Trend Leaders UCITS Acc,Lyxor Msci EM Esg Trend Leaders Ucits ETF Acc,,lyxor-em-esg-trend-leaders-ucits-mi,1153069,LU1769088581,MESG,EUR,Milan,TRUE
italy,UBS ETF - MSCI United Kingdom 100% hedged to EUR U,UBS ETF - MSCI United Kingdom 100% hedged to EUR UCITS EUR A-acc,,ubs-msci-uk-hedged-to-eur?cid=949515,949515,LU0950671239,UKEUBH,EUR,Milan,FALSE
italy,ETFS Long GBP Short EUR,ETFS Long GBP Short EUR,,etfs-long-gbp-short-eur-mi,951512,JE00B3LXVB68,EUGB,EUR,Milan,TRUE
italy,iShares STOXX Europe 50 UCITS,iShares STOXX Europe 50 UCITS,,ishares-dj-stoxx-50?cid=47072,47072,IE0008470928,EUN,EUR,Milan,FALSE
italy,WisdomTree EM Equity Income,WisdomTree Emerging Markets Equity Income UCITS,,wisdomtree-em-equity-income,956362,IE00BQQ3Q067,WTDEM,EUR,Milan,TRUE
italy,UBS MSCI EMU Socially Responsible,UBS MSCI EMU Socially Responsible UCITS,,ubs-euro--mideast-soc.-res.-a-de?cid=949492,949492,LU0629460675,ESREUA,EUR,Milan,FALSE
italy,db Brent Crude Oil Booster,db Brent Crude Oil Booster,,db-brent-crude-oil-booster-eur-de?cid=38744,38744,DE000A1KYN55,XCTL,EUR,Milan,FALSE
italy,Amundi S&P 500 UCITS,Amundi S&P 500 UCITS,,amundi-s-p-500---eur-de?cid=46875,46875,LU1681048804,A500,EUR,Milan,FALSE
italy,Boost S&P 500 3X Leverage Daily,WisdomTree S&P 500 3x Daily Leveraged,,boost-us-large-cap-3x-leverage,945850,IE00B7Y34M31,3USL,EUR,Milan,TRUE
italy,Lyxor STOXX Europe 600 DR C,Lyxor Core STOXX Europe 600 (DR) - UCITS ETF Acc,,lyxor-stoxx-europe-600-dr-c?cid=1130946,1130946,LU0908500753,MEUD,EUR,Milan,FALSE
italy,iShares MSCI Taiwan UCITS,iShares MSCI Taiwan UCITS,,ishares-msci-taiwan-gbp?cid=47088,47088,IE00B0M63623,ITWN,EUR,Milan,FALSE
italy,ETFS 3x Daily Long Nickel,WisdomTree Nickel 3x Daily Leveraged,,etfs-3x-daily-long-nickel,1024605,JE00BYQY5X15,3NIL,EUR,Milan,TRUE
italy,iShares MSCI Emerging Markets UCITS Acc,iShares MSCI Emerging Markets UCITS Acc,,ishares-msci-emerging-mrkt---acc?cid=47079,47079,IE00B4L5YC18,SEMA,EUR,Milan,FALSE
italy,db x-trackers II Global Sovereign UCITS 1C,db x-trackers II Global Sovereign UCITS 1C,,db-xtrackers-ii-global-sov.-1c?cid=46975,46975,LU0378818131,XGSH,EUR,Milan,FALSE
italy,Amundi Index Solutions S&P 500 DR,Amundi Index Solutions S&P 500 UCITS DR,,ais-sp-500-dr,1013345,LU1437017863,S500,EUR,Milan,TRUE
italy,db x-trackers STOXX Europe 600 Banks UCITS,db x-trackers STOXX Europe 600 Banks UCITS,,db-x-trackers-stoxx-euro-600-banks?cid=47138,47138,LU0292103651,XS7R,EUR,Milan,FALSE
italy,Amundi MSCI EM Asia UCITS,Amundi MSCI EM Asia UCITS,,amundi-msci-em-asia-de?cid=46852,46852,LU1681044480,AASI,EUR,Milan,FALSE
italy,Lyxor EUR 2-10 Inflation Expectations C-EUR,Lyxor EUR 2-10 Inflation Expectations UCITS C-EUR,,lyxor-eur-2-10-inflation-exp-ceur,1052288,LU1390062245,INFL,EUR,Milan,TRUE
italy,iShares EURO STOXX Mid UCITS,iShares EURO STOXX Mid UCITS,,ishares-dj-euro-stoxx-midcap?cid=47069,47069,IE00B02KXL92,DJMC,EUR,Milan,FALSE
italy,Amundi Index Solutions - Amundi Prime Global UCITS,Amundi Index Solutions - Amundi Prime Global UCITS ETF DR,,amundi-prime-global-ucits-dr,1126171,LU1931974692,ETFGLO,EUR,Milan,TRUE
italy,iShares Fallen Angels HY Corp Bnd,iShares Fallen Angels High Yield Corp Bond UCITS ETF USD (Dist),,ishares-fallen-angels-hy-corp-bnd?cid=1130945,1130945,IE00BYM31M36,ISWING,EUR,Milan,FALSE
italy,x-trackers Swiss Large DR 1D,Xtrackers Switzerland UCITS ETF 1D,,db-xtrackers-smi,38753,LU0274221281,XSMI,EUR,Milan,TRUE
italy,Amundi ETF MSCI Europe UCITS,Amundi ETF MSCI Europe UCITS,,amundi-etf-msci-europe?cid=47003,47003,LU1681042609,CEU,EUR,Milan,FALSE
italy,db x-trackers II iBoxx Inflation-Linked UCITS 1C,db x-trackers II iBoxx Inflation-Linked UCITS 1C,,db-xtrackers-ii-€-inflation-tr?cid=46972,46972,LU0290358224,XEIN,EUR,Milan,FALSE
italy,iShares EURO STOXX Small UCITS,iShares EURO STOXX Small UCITS,,ishares-dj-euro-stoxx-smallcap?cid=47070,47070,IE00B02KXM00,DJSC,EUR,Milan,FALSE
italy,PowerShares EURO STOXX High Dividend Low Volatilit,PowerShares EURO STOXX High Dividend Low Volatility UCITS,,powshr-euro-stoxx-highdiv-lowvol-f?cid=1009159,1009159,IE00BZ4BMM98,EUHD,EUR,Milan,FALSE
italy,db x-trackers STOXX Global Select Dividend 100 UCI,db x-trackers STOXX Global Select Dividend 100 UCITS 1D,,db-xtrackers-stoxx-glbl-div-100?cid=47125,47125,LU0292096186,XGSD,EUR,Milan,FALSE
italy,db x-trackers MSCI Thailand UCITS DR 1C,db x-trackers MSCI Thailand UCITS DR 1C,,db-x-trackers-msci-thailand-trn?cid=47120,47120,LU0514694701,XCS4,EUR,Milan,FALSE
italy,Source MSCI Europe,Source MSCI Europe,,msci-europe-source?cid=949384,949384,IE00B60SWY32,SMSEUR,EUR,Milan,FALSE
italy,Vanguard FTSE All-World High Div Yld,Vanguard FTSE All-World High Dividend Yield UCITS ETF USD Distributing,,vanguard-ftse-all-wld-high-div-yd-l?cid=1120081,1120081,IE00B8GKDB10,VHYL,EUR,Milan,FALSE
italy,SG Silver +3X Daily Leveraged Collateralized,SG Silver +3X Daily Leveraged Collateralized,,sg-silver-3x-daily-lever-collat,951557,XS1073721307,SLVR3L,EUR,Milan,TRUE
italy,Vanguard USD EM Government Bond,Vanguard USD Emerging Markets Government Bond UCITS ETF,,vanguard-usd-em-government-bond?cid=1120088,1120088,IE00BZ163L38,VEMT,EUR,Milan,FALSE
italy,SPDR S&P Pan Asia Dividend Aristocrats UCITS,SPDR S&P Pan Asia Dividend Aristocrats UCITS,,spdr-s-p-pan-asia-dividend-aristocr,949406,IE00B9KNR336,PADV,EUR,Milan,TRUE
italy,db x-trackers iBoxx USD EM Sovereigns Quality Weig,db x-trackers iBoxx USD Emerging Sovereigns Quality Weighted UCITS DR 2D Hedged,,db-xtrackers-iboxx-usd-em-sover,1052290,IE00BD4DXB77,XQUE,EUR,Milan,TRUE
italy,UBS Barclays US Liquid Corporates,UBS Barclays US Liquid Corporates 1-5Yr UCITS,,ubs-barclays-us-liquid-corporates,956351,LU1048314949,CBUS5,EUR,Milan,TRUE
italy,Invesco AT1 Capital Bond UCITS,Invesco AT1 Capital Bond ETF,,invesco-at1-capital-bond-ucits,1089540,IE00BFZPF322,IAT1,EUR,Milan,TRUE
italy,Lyxor EuroMTS 10 Italy BTP Govt Bond DR C-EUR,Lyxor EuroMTS 10 Italy BTP Government Bond DR UCITS C-EUR,,lyxor-euromts-10it-btp-govt-dr-ceur,1052106,LU1598691217,BTP10,EUR,Milan,TRUE
italy,Lyxor UCITS MSCI EM Latin America C-EUR,Lyxor UCITS MSCI EM Latin America C-EUR,,lyxor-msci-em-latin-america?cid=47202,47202,FR0010410266,LATAM,EUR,Milan,FALSE
italy,UBS ETF - J.P. Morgan USD Emerging Markets IG ESG,UBS ETF - J.P. Morgan USD EM IG ESG Diversified Bond UCITS ETF (USD) A-acc,,ubs-jpm-usd-emig-esg-dvrsbdusd-aacc,1152275,LU1974695790,EMIG,EUR,Milan,TRUE
italy,SPDR MSCI EM Asia UCITS,SPDR MSCI EM Asia UCITS,,spdr-msci-em-asia-de?cid=949363,949363,IE00B466KX20,EMAE,EUR,Milan,FALSE
italy,iShares Euro Government Bond 7-10Yr UCITS,iShares Euro Government Bond 7-10Yr UCITS,,ishares-euro-gov-bond-7-10-eur-uk?cid=47181,47181,IE00B1FZS806,IBGM,EUR,Milan,FALSE
italy,Lyxor UCITS Commodities Thomson Reuters/Corecommod,Lyxor Commodities Thomson Reuters/CoreCommodity CRB Ex-Energy TR UCITS ETF - Acc-EUR,,lyxor-commodity-crb-x-energy-tr?cid=47013,47013,LU1829218582,CRBN,EUR,Milan,FALSE
italy,db x-trackers MSCI World Consumer Staples DR 1C,db x-trackers MSCI World Consumer Staples UCITS DR 1C,,dbxtrack-msci-wrld-consstpl-dr-1c?cid=1055037,1055037,IE00BM67HN09,XDWS,EUR,Milan,FALSE
italy,iShares $ Corporate Bond UCITS,iShares $ Corporate Bond UCITS,,ishares-usd-corporate-bond?cid=46937,46937,IE0032895942,LQDE,EUR,Milan,FALSE
italy,iShares MSCI World Value Factor UCITS,iShares MSCI World Value Factor UCITS,,ishares-msci-wrld-value-factor?cid=956358,956358,IE00BP3QZB59,IWVL,EUR,Milan,FALSE
italy,Lyxor UCITS MSCI All Country World C-EUR,Lyxor UCITS MSCI All Country World C-EUR,,lyxor-msci-all-country-world-de?cid=47031,47031,LU1829220216,LYACWI,EUR,Milan,FALSE
italy,Lyxor UCITS MSCI Europe D-EUR,Lyxor UCITS MSCI Europe D-EUR,,lyxor-msci-europe?cid=47208,47208,FR0010261198,MEU,EUR,Milan,FALSE
italy,iShares Global High Yield Corporate Bond UCITS,iShares Global High Yield Corporate Bond UCITS,,ishares-global-high-yield-bond?cid=986904,986904,IE00B74DQ490,HYLD,EUR,Milan,FALSE
italy,Boost Gold 3X Short Daily,WisdomTree Gold 3x Daily Short,,boost-gold-3x-short-daily,945837,IE00B6X4BP29,3GOS,EUR,Milan,TRUE
italy,Lyxor UCITS Japan (Topix) D-EUR,Lyxor UCITS Japan (Topix) D-EUR,,lyxor-japan---topix?cid=47023,47023,FR0010245514,JPN,EUR,Milan,FALSE
italy,Amundi Index Solutions - Amundi Prime Global Govie,Amundi Index Solutions - Amundi Prime Global Govies UCITS ETF DR,,amundi-prime-global-govies-ucits-dr,1126166,LU1931975236,ETFGG,EUR,Milan,TRUE
italy,WisdomTree AT1 CoCo Bond UCITS,WisdomTree AT1 CoCo Bond UCITS,,wisdomtree-at1-coco-bond-ucits,1082054,IE00BZ0XVF52,CCBO,EUR,Milan,TRUE
italy,db x-trackers II iBoxx Liquid Corporate UCITS 1C,db x-trackers II EUR Corporate Bond UCITS DR 1C,,db-xtrackers-€-liquid-corp-100-tr?cid=1057224,1057224,LU0478205379,XBLC,EUR,Milan,FALSE
italy,PowerShares EQQQ Nasdaq-100 UCITS,PowerShares EQQQ Nasdaq-100 UCITS,,powershares-eqqq?cid=46896,46896,IE0032077012,EQQQ,EUR,Milan,FALSE
italy,iShares Euro Inflation Linked Government Bond UCIT,iShares Euro Inflation Linked Government Bond UCITS,,ishares-eur-inflation-linked-bond?cid=46900,46900,IE00B0M62X26,IBCI,EUR,Milan,FALSE
italy,Source Goldman Sachs Equity Factor World UCITS,Source Goldman Sachs Equity Factor World UCITS,,source-goldman-sachs-equity-factor?cid=949415,949415,IE00BFG1RG61,EFIW,EUR,Milan,FALSE
italy,Amundi ETF S&P Global Luxury UCITS,Amundi ETF S&P Global Luxury UCITS,,amundi-etf-msci-europe-insurance?cid=47007,47007,LU1681048630,GLUX,EUR,Milan,FALSE
italy,Amundi Euro Corporate Financials IBOXX UCITS,Amundi Euro Corporate Financials IBOXX UCITS,,amundi-euro-corp-fina.-iboxx-de?cid=46986,46986,LU1681040066,AFIN,EUR,Milan,FALSE
italy,PIMCO US Dollar Short Maturity Source UCITS,PIMCO US Dollar Short Maturity Source UCITS,,pimco-usd-short-maturity-source-uk?cid=949387,949387,IE00B67B7N93,MINT,EUR,Milan,FALSE
italy,Lyxor Green Bond DR C-EUR,Lyxor Green Bond (DR) UCITS ETF - C-EUR,,lyxor-green-bond-dr-c-eur?cid=1141631,1141631,LU1563454310,CLIM,EUR,Milan,FALSE
italy,db x-trackers SP 500 UCITS,Xtrackers S&P 500 UCITS ETF 1C - EUR Hedged,,db-x-trackers-sp-500-ucits,956368,IE00BM67HW99,XDPE,EUR,Milan,TRUE
italy,db x-trackers II iBoxx Global Inflation-Linked UCI,db x-trackers II iBoxx Global Inflation-Linked UCITS 1C,,db-global-inflation-tr---eur?cid=46973,46973,LU0290357929,XGIN,EUR,Milan,FALSE
italy,Vanguard FTSE Emerging Markets UCITS USD Inc,Vanguard FTSE Emerging Markets UCITS ETF USD Distributing,,vanguard-ftse---emerging-markets?cid=1120084,1120084,IE00B3VVMM84,VFEM,EUR,Milan,FALSE
italy,iShares USD Floating Rate Bond Hedged Dis,iShares USD Floating Rate Bond UCITS Hedged Dis,,ishares-usd-floatrate-bond-h-dis,1054673,IE00BF11F458,ISFLOE,EUR,Milan,TRUE
italy,UBS ETF - MSCI Japan 100% hedged to EUR UCITS EUR,UBS ETF - MSCI Japan 100% hedged to EUR UCITS EUR A-acc,,ubs-msci-japan-hedged-to-eur?cid=949516,949516,LU0950672476,JPEUBH,EUR,Milan,FALSE
italy,iShares MSCI Russia Adr/Gdr UCITS,iShares MSCI Russia Adr/Gdr UCITS,,cs-etf-(ie)-on-msci-russia?cid=46892,46892,IE00B5V87390,CSRU,EUR,Milan,FALSE
italy,Invesco US High Yield Fallen Angels UCITS,Invesco US High Yield Fallen Angels UCITS ETF,,invesco-us-high-yield-fallen-angels?cid=1131165,1131165,IE00BD0Q9673,HYFA,EUR,Milan,FALSE
italy,UBS ETFs plc - MSCI Emerging Markets SF UCITS USD,UBS ETFs plc - MSCI Emerging Markets SF UCITS USD A-acc,,ubs-emerg.-mkts-sf-a-acc-de?cid=949357,949357,IE00B3Z3FS74,EMGEAS,EUR,Milan,FALSE
italy,PIMCO Euro Short Maturity Source UCITS,PIMCO Euro Short Maturity Source UCITS,,pimco-euro-short-maturity-source?cid=949381,949381,IE00B5ZR2157,PJS1,EUR,Milan,FALSE
italy,Boost FTSE MIB Banks,WisdomTree FTSE MIB Banks,,boost-ftse-mib-banks,994153,IE00BYMB4Q22,ITBL,EUR,Milan,TRUE
italy,Amundi Stoxx Global Artificial Intelligence,Amundi Stoxx Global Artificial Intelligence,,amundi-stoxx-global-artificial-int,1115066,LU1861132840,GOAI,EUR,Milan,TRUE
italy,UBS Bloomberg Barclays EUR High Quality Liquid Ass,UBS Bloomberg Barclays EUR High Quality Liquid Assets 1-5 Bond UCITS EUR A Dis,,ubs-blmbrgbrclys-hiqltyliqasts1-5-b,1088718,LU1805389258,HQLA1,EUR,Milan,TRUE
italy,Boost Nasdaq 100 3X Leverage Daily,WisdomTree NASDAQ 100 3x Daily Leveraged,,boost-nasdaq-100-3x-leverage,945838,IE00B8W5C578,QQQ3,EUR,Milan,TRUE
italy,iShares MSCI Japan Small Cap UCITS Dist,iShares MSCI Japan Small Cap UCITS Dist,,ishares-msci-japan-small-cap?cid=949342,949342,IE00B2QWDY88,ISJP,EUR,Milan,FALSE
italy,iShares Nasdaq 100 UCITS,iShares Nasdaq 100 UCITS,,cs-(ie)-on-nasdaq-100?cid=47057,47057,IE00B53SZB19,CSNDX,EUR,Milan,FALSE
italy,JPMorgan Ireland ICAV - Equity Long-Short UCITS ET,JPMorgan Ireland ICAV - Equity Long-Short UCITS USD acc,,jpmorganieicaveq-longshort-usd,1072060,IE00BF4G7308,JELS,EUR,Milan,TRUE
italy,ETFS Physical PM Basket,ETFS Physical PM Basket,,etfs-physical-pm-basket?cid=46847,46847,JE00B1VS3W29,PHPM,EUR,Milan,FALSE
italy,VanEck Vectors Global Mining UCITS A,VanEck Vectors Global Mining UCITS A,,vaneck-vectors-globalmining-ucits-a,1080149,IE00BDFBTQ78,GDIG,EUR,Milan,TRUE
italy,ETFS Softs,WisdomTree Softs,,etfs-soft-dj-aigci-it,47149,GB00B15KYJ87,AIGS,EUR,Milan,TRUE
italy,Amundi Index Solutions Barclays Global AGG 500M DR,Amundi Index Solutions - Amundi Index Barclays Global AGG 500M UCITS ETF DR,,ais-barclays-global-agg-500m-dr-mi,1013272,LU1437024729,GAGG,EUR,Milan,TRUE
italy,HAN-GINS Indxx Healthcare Innovation UCITS USD Acc,HAN-GINS Indxx Healthcare Innovation UCITS ETF - Accumulating,,han-gins-indxx-healthcare-invtn?cid=1130947,1130947,IE00BJQTJ848,WELL,EUR,Milan,FALSE
italy,iShares EUR Corp Bond SRI UCITS,iShares € Corp Bond ESG UCITS ETF EUR (Dist),,ishares-eur-corp-bond-sri-ucits,1138371,IE00BYZTVT56,SUOE,EUR,Milan,TRUE
italy,Amundi Index Solutions Barclays US Corp BBB 1-5 DR,Amundi Index Solutions Barclays US Corp BBB 1-5 UCITS DR,,ais-barclays-us-corp-bbb-1-5-dr,1013301,LU1525418726,UBBB,EUR,Milan,TRUE
italy,Vanguard FTSE All-World UCITS USD Inc,Vanguard FTSE All-World UCITS ETF,,vanguard-ftse-all-world?cid=1120082,1120082,IE00B3RBWM25,VWRL,EUR,Milan,FALSE
italy,Franklin LibertyQ Global Dividend UCITS,Franklin LibertyQ Global Dividend UCITS ETF,,franklin-libertyq-global-div-mi,1062627,IE00BF2B0M76,FLXX,EUR,Milan,TRUE
italy,Amundi MSCI EM Latin America UCITS,Amundi MSCI EM Latin America UCITS,,amundi-msci-em-latin-america-de?cid=46988,46988,LU1681045024,ALAT,EUR,Milan,FALSE
italy,Lyxor MSCI World ESG Trend Leaders DR UCITS,Lyxor MSCI World ESG Trend Leaders (DR) UCITS ETF - Acc,,lyxor-esg-trend-leaders-dr-ucits-mi,1153066,LU1792117779,WESGL,EUR,Milan,TRUE
italy,iShares Core MSCI Pacific ex Japan UCITS,iShares Core MSCI Pacific ex Japan UCITS,,cs-(ie)-on-msci-pacific-x-japan-de?cid=949372,949372,IE00B52MJY50,CSPXJ,EUR,Milan,FALSE
italy,Amundi Floating Rate USD Corporate,Amundi Floating Rate USD Corporate UCITS,,amundi-floating-rate-usd-corporate?cid=998425,998425,LU1681040900,USFRN,EUR,Milan,FALSE
italy,db x-trackers II iBoxx EUR High,Xtrackers II EUR High Yield Corporate Bond UCITS ETF 1D,,db-x-trackers-ii-iboxx-eur-high,956339,LU1109942653,XHYG,EUR,Milan,TRUE
italy,Amundi Index Solutions - Amundi Prime Euro Corpora,Amundi Index Solutions - Amundi Prime Euro Corporates UCITS ETF DR,,amundi-prime-euro-corp-ucits-dr,1126168,LU1931975079,ETFCOR,EUR,Milan,TRUE
italy,SPDR Russell 2000 U.S. Small Cap UCITS,SPDR Russell 2000 U.S. Small Cap UCITS,,spdr-russell-2000-us-small-cap?cid=949421,949421,IE00BJ38QD84,R2US,EUR,Milan,FALSE
italy,Lyxor UCITS MSCI EMU,Lyxor UCITS MSCI EMU,,lyxor-msci-emu?cid=47038,47038,LU1646360971,LXEMU,EUR,Milan,FALSE
italy,Amundi ETF MSCI Europe Value UCITS,Amundi MSCI Europe Value Factor UCITS,,amundi-msci-europe-value?cid=1011933,1011933,FR0010717116,VCEU,EUR,Milan,FALSE
italy,Lyxor Index Fund - Lyxor BofAML $ Short Term High,Lyxor Index Fund - Lyxor BofAML $ Short Term High Yield Bond UCITS ETF Monthly Hedged EUR - Dist,,lyxor-bofamlstrmhiyldbdmnthdgeurdst,1141740,LU1617164212,HYSTH,EUR,Milan,TRUE
italy,db x-trackers MSCI Japan UCITS 1C DR,db x-trackers MSCI Japan UCITS 1C DR,,db-xtrackers-msci-japan-trn-etf?cid=46857,46857,LU0274209740,XMJP,EUR,Milan,FALSE
italy,iShares European Property Yield UCITS,iShares European Property Yield UCITS,,ishares-nareit-european-prop.-fund?cid=46920,46920,IE00B0M63284,IPRP,EUR,Milan,FALSE
italy,iShares $ Tips UCITS,iShares $ Tips UCITS,,ishares-$-tips?cid=46923,46923,IE00B1FZSC47,ITPS,EUR,Milan,FALSE
italy,Amundi ETF MSCI Europe Minimum Volatility UCITS,Amundi ETF MSCI Europe Minimum Volatility UCITS,,amundi-etf-msci-europe-it?cid=949303,949303,FR0010713768,MIVO,EUR,Milan,FALSE
italy,iShares MSCI Turkey UCITS,iShares MSCI Turkey UCITS,,ishares-msci-turkey-gbp?cid=47087,47087,IE00B1FZS574,ITKY,EUR,Milan,FALSE
italy,Amundi ETF Short Euro Stoxx 50 Daily UCITS,Amundi ETF Short Euro Stoxx 50 Daily UCITS,,amundi-short-euro-stoxx-50-daily?cid=46997,46997,FR0010757781,C5S,EUR,Milan,FALSE
italy,Lyxor UCITS China Enterprise (HSCEI) C-EUR,Lyxor China Enterprise (HSCEI) UCITS ETF - Acc-EUR,,lyxor-china-enterprise-(hscei)?cid=46854,46854,LU1900068914,CINA,EUR,Milan,FALSE
italy,ETFS All Commodities,ETFS All Commodities,,etfs-all-commodities-dj-aigci?cid=37578,37578,GB00B15KY989,AIGC,EUR,Milan,FALSE
italy,Lyxor UCITS iBoxx USD Treasuries 10Y+ DR,Lyxor UCITS iBoxx USD Treasuries 10Y+ DR,,lyxor-iboxx-$-treasuries-10y--usd?cid=47235,47235,LU1407890620,US10,EUR,Milan,FALSE
italy,ETFS Long NOK Short EUR,ETFS Long NOK Short EUR,,etfs-long-nok-short-eur-mi,951514,JE00B3MRDD32,EUNO,EUR,Milan,TRUE
italy,iShares MSCI World Momentum Factor UCITS,iShares Edge MSCI World Momentum Factor UCITS,,ishares-msci-world-momentum-factor?cid=994164,994164,IE00BP3QZ825,IWMO,EUR,Milan,FALSE
italy,Amundi ETF Govt Bond EuroMTS Broad Investment Grad,Amundi ETF Govt Bond EuroMTS Broad Investment Grade 7-10 UCITS,,amundi-gov-bond-mts-invest-7-10?cid=949307,949307,FR0010754184,C73,EUR,Milan,FALSE
italy,Vanguard S&P 500 UCITS USD Inc,Vanguard S&P 500 UCITS ETF,,vanguard-s-p-500-uk?cid=1120090,1120090,IE00B3XXRP09,VUSA,EUR,Milan,FALSE
italy,UBS Factor MSCI EMU Prime Value U EUR Ad,UBS ETF - Factor MSCI EMU Prime Value UCITS ETF (EUR) A-dis,,ubs-factormsci-emu-primeval-u-eurad,1090466,LU1215452928,EPVLD,EUR,Milan,TRUE
