country,name,full_name,tag,,id,currency,symbol,market
taiwan,Taiwan Construction,Taiwan Construction,taiwan-construction,,49728,TWD,TCOI,world_indices
taiwan,Taiwan Hotel,Taiwan Hotel,taiwan-hotel,,49744,TWD,THOI,world_indices
taiwan,Taiwan Computer and Peripheral,Taiwan Computer and Peripheral,taiwan-computer-and-peripheral,,49716,TWD,TCPI,world_indices
taiwan,Taiwan Communication and Internet,Taiwan Communication and Internet,taiwan-communication-and-internet,,49714,TWD,TINI,world_indices
taiwan,Taiwan Communication & Internet TR,Taiwan Communication & Internet TR,taiwan-communication---internet-tr,,49710,TWD,TINIR,world_indices
taiwan,Taiwan Chemical/Bio& Medical care,Taiwan Chemical/Bio& Medical care,taiwan-chemical-bio--medical-care,,49713,TWD,TCHI,world_indices
taiwan,Taiwan Chemical,Taiwan Chemical,taiwan-chemical,,49731,TWD,TCEI,world_indices
taiwan,Taiwan Cement/Glass,Taiwan Cement/Glass,taiwan-cement-glass,,49727,TWD,TCII,world_indices
taiwan,Taiwan Cement,Taiwan Cement,taiwan-cement,,49740,TWD,TCMI,world_indices
taiwan,Taiwan Biotechnology & Medical Care,Taiwan Biotechnology & Medical Care,taiwan-biotechnology---medical-care,,49705,TWD,TBII,world_indices
taiwan,Taiwan Automobile,Taiwan Automobile,taiwan-automobile,,49730,TWD,TAUI,world_indices
taiwan,FTSE TWSE Taiwan Tech,FTSE TWSE Taiwan Technology,ftse-twse-taiwan-technology,,29180,TWD,TSETECH,world_indices
taiwan,FTSE TWSE Taiwan Eight Industr,FTSE TWSE Taiwan Eight Industries,ftse-twse-taiwan-eight-industries,,29179,TWD,FTTWEI,world_indices
taiwan,TPEx 50,TPEx 50,tpex-50,,1013367,TWD,GTSM50,world_indices
taiwan,Taiwan Weighted,Taiwan Weighted,taiwan-weighted,,38017,TWD,TWII,world_indices
taiwan,Taiwan Computer & Peripheral TR,Taiwan Computer & Peripheral TR,taiwan-computer---peripheral-tr,,49701,TWD,TCPIR,world_indices
taiwan,Taiwan Information Service,Taiwan Information Service,taiwan-information-service,,49720,TWD,TISI,world_indices
taiwan,Taiwan Information Service TR,Taiwan Information Service TR,taiwan-information-service-tr,,49702,TWD,TISIR,world_indices
taiwan,Taiwan Machinery,Taiwan Machinery,taiwan-machinery,,49735,TWD,TMAI,world_indices
taiwan,Taiwan Other Electronic TR,Taiwan Other Electronic TR,taiwan-other-electronic-tr,,49707,TWD,TEOIR,world_indices
taiwan,Taiwan Other Electronic,Taiwan Other Electronic,taiwan-other-electronic,,49723,TWD,TEOI,world_indices
taiwan,TPEx Transportation,Taiwan OTC Transportation,tpex-transportation,,1013363,TWD,OTPI,world_indices
taiwan,TPEx Tourism,Taiwan OTC Tourism,tpex-tourism,,1013360,TWD,OHOI,world_indices
taiwan,TPEx Textiles,Taiwan OTC Textiles,tpex-textiles,,1013354,TWD,OTII,world_indices
taiwan,TPEx Steel & Iron,Taiwan OTC Steel & Iron,tpex-steel-iron,,1013361,TWD,OSTI,world_indices
taiwan,MSCI Taiwan Large Value TWD,MSCI Taiwan Large Value TWD,msci-taiwan-large-value-twd,,941396,TWD,MITW000LVPTW,global_indices
taiwan,TPEx Optoelectronics,Taiwan OTC Optoelectronics,tpex-optoelectronics,,1013357,TWD,OOPI,world_indices
taiwan,TPEx Information Service,Taiwan OTC Information Service,tpex-information-service,,1013355,TWD,OISI,world_indices
taiwan,TPEx Electronic Products Distribution,Taiwan OTC Electronic Products Distribution,tpex-electronic-products-distribut,,1013350,TWD,OEDI,world_indices
taiwan,TPEx Electronic Parts/Components,Taiwan OTC Electronic Parts/Components,tpex-electronic-parts-components,,1013359,TWD,OEPI,world_indices
taiwan,TPEx Electronic,Taiwan OTC Electronic,tpex-electronic,,1013356,TWD,OELI,world_indices
taiwan,TPEx Electric Machinery,Taiwan OTC Electric Machinery,tpex-electric-machinery,,1013362,TWD,OMAI,world_indices
taiwan,TPEx Cultural and Creative,Taiwan OTC Cultural and Creative,tpex-cultural-and-creative,,1013364,TWD,OCCI,world_indices
taiwan,TPEx Construction,Taiwan OTC Construction,tpex-construction,,1013351,TWD,OCOI,world_indices
taiwan,TPEx Computer and Peripheral Equipment,Taiwan OTC Computer and Peripheral Equipment,tpex-computer-and-peripheral-equip,,1013349,TWD,OCPI,world_indices
taiwan,TPEx Communications and Internet,Taiwan OTC Communications and Internet,tpex-communications-and-internet,,1013353,TWD,OINI,world_indices
taiwan,TPEx Chemical,Taiwan OTC Chemical,tpex-chemical,,1013352,TWD,OCHI,world_indices
taiwan,TPEx Biotechnology and Medical Care,Taiwan OTC Biotechnology and Medical Care,tpex-biotechnology-and-medical-care,,1013358,TWD,OBII,world_indices
taiwan,Taiwan Optoelectronic Total Return,Taiwan Optoelectronic Total Return,taiwan-optoelectronic-total-return,,49711,TWD,TOPIR,world_indices
taiwan,Taiwan Optoelectronic,Taiwan Optoelectronic,taiwan-optoelectronic,,49725,TWD,TOPI,world_indices
taiwan,Taiwan Oil Gas and Electricity,Taiwan Oil Gas and Electricity,taiwan-oil-gas-and-electricity,,49719,TWD,TOGI,world_indices
taiwan,Taiwan Oil Gas & Electricity TR,Taiwan Oil Gas & Electricity TR,taiwan-oil-gas---electricity-tr,,49700,TWD,TOGIR,world_indices
taiwan,Taiwan NonFinance&NonElectronics TR,Taiwan NonFinance&NonElectronics TR,taiwan-nonfinance-nonelectronics-tr,,49703,TWD,TOFER,world_indices
taiwan,Taiwan Non-Finance & Non-Electronics,Taiwan Non-Finance & Non-Electronics,taiwan-nonfinance---nonelectronics,,49709,TWD,TOFE,world_indices
taiwan,Taiwan Non-Finance,Taiwan Non-Finance,taiwan-non-finance,,49729,TWD,TIWI,world_indices
taiwan,Taiwan Non-Electronic,Taiwan Non-Electronic,taiwan-non-electronic,,49724,TWD,TOEI,world_indices
taiwan,Taiwan Paper,Taiwan Paper,taiwan-paper,,49745,TWD,TPAI,world_indices
taiwan,MSCI Taiwan Small Growth TWD,MSCI Taiwan Small Growth TWD,msci-taiwan-small-growth-twd,,941392,TWD,MITW000SGPTW,global_indices
taiwan,MSCI Taiwan Smid Growth TWD,MSCI Taiwan Smid Growth TWD,msci-taiwan-smid-growth-twd,,941398,TWD,MITW000DGPTW,global_indices
taiwan,MSCI Taiwan Small Value TR,MSCI Taiwan Small Value TR,msci-taiwan-small-value-tr,,941386,TWD,MITW000SVNTW,global_indices
taiwan,BNY Mellon Taiwan DR TR,BNY Mellon Taiwan DR Total Return,bny-taiwan-dr-tr,,956135,USD,BKDTWT,global_indices
taiwan,BNY Taiwan DR,BNY Mellon Taiwan DR,bny-taiwan-gdr-tr,,956093,USD,BKDTW,global_indices
taiwan,BNY Mellon Taiwan ADR TR,BNY Mellon Taiwan ADR Total Return,bny-taiwan-adr-tr,,956076,USD,BKTWT,global_indices
taiwan,BNY Mellon Taiwan ADR,BNY Mellon Taiwan ADR,bny-taiwan-adr,,955970,USD,BKTW,global_indices
taiwan,MSCI Taiwan Net USD,MSCI Taiwan Net USD,msci-taiwan-net-usd,,951209,USD,MITW00000NUS,global_indices
taiwan,FTSE Taiwan - Technology,FTSE Taiwan - Technology,ftse-taiwan-technology,,985437,TWD,TFTWITWN9000L,global_indices
taiwan,DJ Taiwan USD,Dow Jones Taiwan USD,dj-taiwan-usd,,954758,USD,TWDOWD,global_indices
taiwan,DJ Taiwan,Dow Jones Taiwan,dj-taiwan,,954757,TWD,TWDOW,global_indices
taiwan,TPEx Other,Taiwan OTC Other,tpex-other,,1013348,TWD,OOTI,world_indices
taiwan,TPEx Other Electronic,Taiwan OTC Other Electronic,tpex-other-electronic,,1013365,TWD,OEOI,world_indices
taiwan,FTSE Taiwan,FTSE Taiwan,ftse-taiwan,,29173,TWD,FTWITWNL,world_indices
taiwan,FTSE TWSE RAFI Taiwan 100,FTSE TWSE RAFI Taiwan 100,ftse-twse-rafi-taiwan-100,,29174,TWD,FTFRTW100,world_indices
taiwan,FTSE TWSE RAFI Taiwan 50,FTSE TWSE RAFI Taiwan 50,ftse-twse-rafi-taiwan-50,,29175,TWD,FTFRTW50,world_indices
taiwan,MSCI Taiwan Large Growth TWD,MSCI Taiwan Large Growth TWD,msci-taiwan-large-growth-twd,,941391,TWD,MITW000LGPTW,global_indices
taiwan,FTSE TWSE Taiwan Dividend Plus,FTSE TWSE Taiwan Dividend Plus,ftse-twse-taiwan-dividend-plus,,29177,TWD,FTTWDP,world_indices
taiwan,FTSE TWSE Taiwan Shariah,FTSE TWSE Taiwan Shariah,ftse-twse-taiwan-shariah,,29178,TWD,FTTWSH,world_indices
taiwan,MSCI Intl Taiwan Price TWD,MSCI Intl Taiwan Price TWD,msci-intl-taiwan-price-twd,,948433,TWD,TAMSCI,world_indices
taiwan,Taiwan SE FIN TR,Taiwan SE FIN Total Return,taiwan-se-fin-tr,,985361,TWD,TFNIR,world_indices
taiwan,Taiwan SE FTSE TWMC,Taiwan SE FTSE TWMC,taiwan-se-ftse-twmc,,985362,TWD,FTSETWMC,world_indices
taiwan,TPEx TR,TPEx Total Return,tpex-total-return,,1013346,TWD,TWOIRR,world_indices
taiwan,Taiwan Transport,Taiwan Transport,taiwan-transport,,49736,TWD,TTPI,world_indices
taiwan,FTSE TWSE Taiwan MidCap 100,FTSE TWSE Taiwan Mid Cap 100,ftse-twse-taiwan-mid-cap-100,,29172,TWD,TSE100M,world_indices
taiwan,MSCI Taiwan,MSCI Taiwan,msci-taiwan,,100150,TWD,MSCITW,world_indices
taiwan,TPEx,TPEx,tpex,,1013366,TWD,TWOII,world_indices
taiwan,TSEC Taiwan 50,TSEC Taiwan 50,tsec-taiwan-50,,29181,TWD,TSE50,world_indices
taiwan,10 Year Government Bond Benchmark,10 Year Government Bond Benchmark,10-year-government-bond-benchmark,,1013368,TWD,TW10YTBI,world_indices
taiwan,Government Bond Benchmark,Government Bond Benchmark,government-bond-benchmark,,1013370,TWD,TWTBI,world_indices
taiwan,Government Bond Price,Government Bond Price,government-bond-price,,1013369,TWD,TWPI,world_indices
taiwan,Government Bond TR,Government Bond Total Return,government-bond-total-return,,1013371,TWD,TWTRI,world_indices
taiwan,MSCI Taiwan TWD TR,MSCI Taiwan TWD TR,msci-taiwan-twd-tr,,941370,TWD,MITW00000NTW,global_indices
taiwan,MSCI Taiwan 10-40 TR,MSCI Taiwan 10-40 TR,msci-taiwan-10-40-tr,,941371,USD,MITW0000TNUS,global_indices
taiwan,FTSE TWSE Taiwan 50 USD,FTSE TWSE Taiwan 50 - USD,ftse-twse-taiwan-50---usd,,29176,TWD,FTTW50USD,world_indices
taiwan,MSCI Taiwan Mid Cap TWD TR,MSCI Taiwan Mid Cap TWD TR,msci-taiwan-mid-cap-twd-tr,,941381,TWD,MITW000M0NTW,global_indices
taiwan,MSCI Taiwan Large Value TR,MSCI Taiwan Large Value TR,msci-taiwan-large-value-tr,,941380,TWD,MITW000LVNTW,global_indices
taiwan,MSCI Taiwan Mid Growth TR,MSCI Taiwan Mid Growth TR,msci-taiwan-mid-growth-tr,,941382,TWD,MITW000MGNTW,global_indices
taiwan,MSCI Taiwan Mid Value TWD TR,MSCI Taiwan Mid Value TWD TR,msci-taiwan-mid-value-twd-tr,,941383,TWD,MITW000MVNTW,global_indices
taiwan,MSCI Taiwan Small Cap TWD TR,MSCI Taiwan Small Cap TWD TR,msci-taiwan-small-cap-twd-tr,,941384,TWD,MITW000S0NTW,global_indices
taiwan,MSCI Taiwan Small Growth TR,MSCI Taiwan Small Growth TR,msci-taiwan-small-growth-tr,,941385,TWD,MITW000SGNTW,global_indices
taiwan,MSCI Taiwan Large Growth TR,MSCI Taiwan Large Growth TR,msci-taiwan-large-growth-tr,,941379,TWD,MITW000LGNTW,global_indices
taiwan,MSCI Taiwan Imi Value TWD TR,MSCI Taiwan Imi Value TWD TR,msci-taiwan-imi-value-twd-tr,,941377,TWD,MITW000IVNTW,global_indices
taiwan,MSCI Taiwan Large Cap TWD TR,MSCI Taiwan Large Cap TWD TR,msci-taiwan-large-cap-twd-tr,,941378,TWD,MITW000L0NTW,global_indices
taiwan,MSCI Taiwan Imi TWD TR,MSCI Taiwan Imi TWD TR,msci-taiwan-imi-twd-tr,,941375,TWD,MITW000I0NTW,global_indices
taiwan,MSCI Taiwan Smid Value TR,MSCI Taiwan Smid Value TR,msci-taiwan-smid-value-tr,,941374,TWD,MITW000DVNTW,global_indices
taiwan,MSCI Taiwan Smid Growth TR,MSCI Taiwan Smid Growth TR,msci-taiwan-smid-growth-tr,,941373,TWD,MITW000DGNTW,global_indices
taiwan,MSCI Taiwan Smid Cap TWD TR,MSCI Taiwan Smid Cap TWD TR,msci-taiwan-smid-cap-twd-tr,,941372,TWD,MITW000D0NTW,global_indices
taiwan,MSCI Taiwan Imi Growth TR,MSCI Taiwan Imi Growth TR,msci-taiwan-imi-growth-tr,,941376,TWD,MITW000IGNTW,global_indices
tanzania,Tanzania All Share,Tanzania All Share,tanzania-all-share,,41164,TZS,DSEI,world_indices
thailand,SET,SET Index,thailand-set,,38015,THB,SETI,world_indices
thailand,SET Agro & Food,SET Agro & Food,set-agro---food,,41052,THB,THAGRO,world_indices
thailand,SET Financials,SET Financials,set-financials,,41054,THB,THFINCIAL,world_indices
thailand,SET Industrials,SET Industrials,set-industrials,,41056,THB,THINDUS,world_indices
thailand,Property and Construction,SET Property and Construction,set-prop---construct,,41057,THB,THPROPCON,world_indices
thailand,SET Resources,SET Resources,set-resources,,41058,THB,THRESOURC,world_indices
thailand,MSCI Thailand,MSCI Thailand,msci-thailand,,942928,THB,MITH00000PTH,global_indices
thailand,SET Services,SET Services,set-services,,41059,THB,THSERVICE,world_indices
thailand,NQ Thailand Telecommunications,NASDAQ Thailand Telecommunications,nq-thailand-telecommunications,,957517,USD,NQTH6000,global_indices
thailand,SET Consumer Products,SET Consumer Products,set-consumer-products,,41053,THB,THCONSUMP,world_indices
thailand,SET Technology,SET Technology,set-technology,,41060,THB,THTECH,world_indices
thailand,FTSE SET All-Share,FTSE SET All-Share,ftse-set-all-share,,29182,THB,FTFSTHA,world_indices
thailand,FTSE SET Mid Cap,FTSE SET Mid Cap,ftse-set-mid-cap,,29183,THB,FTFSTHM,world_indices
thailand,FTSE SET Mid Small Cap,FTSE SET Mid Small Cap,ftse-set-mid-small-cap,,29184,THB,FTFSTHMS,world_indices
thailand,FTSE SET Shariah,FTSE SET Shariah,ftse-set-shariah,,29185,THB,FTFSTSH,world_indices
thailand,MAI,MAI,mai,,41045,THB,MAII,world_indices
thailand,SET 100,SET 100,set-100,,41047,THB,SET100,world_indices
thailand,SET 50,SET 50,set-50,,41049,THB,SET50,world_indices
thailand,FTSE SET Fledgling,FTSE SET Fledgling,ftse-set-fledgling,,29187,THB,FTFSTHF,world_indices
thailand,FTSE SET Small Cap,FTSE SET Small Cap,ftse-set-small-cap,,29188,THB,FTFSTHS,world_indices
thailand,FTSE Thailand,FTSE Thailand,ftse-thailand,,29189,THB,FTWITHAL,world_indices
thailand,MAI TRI,MAI TRI,mai-tri,,41046,THB,MAIITRI,world_indices
thailand,SET 100 TRI,SET 100 TRI,set-100-tri,,41048,THB,SET100TRI,world_indices
thailand,SET 50 NET TRI,SET 50 NET TRI,set-50-net-tri,,41050,THB,SET50NETRI,world_indices
thailand,SET 50 TRI,SET 50 TRI,set-50-tri,,41051,THB,SET50TRI,world_indices
thailand,SET High Dividend 30,SET High Dividend 30,set-high-dividend-30,,41055,THB,SETHD,world_indices
thailand,SET TRI,SET TRI,set-tri,,41061,THB,SETITRI,world_indices
thailand,MSCI Thailand NR USD,MSCI Thailand NR USD,msci-thailand-nr-usd,,951371,USD,MITH00000NUS,global_indices
thailand,FTSE Thailand Small Cap,FTSE Thailand Small Cap,nq-thailand-select-33-price-return,,957518,USD,FTSTHAIU,global_indices
thailand,FTSE SET Large Cap,FTSE SET Large Cap,ftse-set-large-cap,,29186,THB,FTFSTHL,world_indices
tunisia,Financials,Tunis Financials,tunfin,,18829,TND,TUNFIN,world_indices
tunisia,Tunis Insurance,Tunis Insurance,tunis-insurance,,948430,TND,TUNASS,world_indices
tunisia,Industrials,Tunis Industrials,tunind,,18826,TND,TUNIND,world_indices
tunisia,Tunis Food and Beverage,Tunis Food and Beverage,tunis-food-and-beverage,,948429,TND,TUNALIM,world_indices
tunisia,Financial Services,Tunis Financial Services,tunsefi,,18831,TND,TUNSEFI,world_indices
tunisia,Tunis Distribution,Tunis Distribution,tunis-distribution,,948431,TND,TUNDIS,world_indices
tunisia,Consumer Services,Tunis Consumer Services,tunsac,,18832,TND,TUNSAC,world_indices
tunisia,Consumer Goods,Tunis Consumer Goods,tuncons,,18824,TND,TUNCONS,world_indices
tunisia,Building Construct Materials,Tunis Building Construct Materials,tunbatim,,18827,TND,TUNBATIM,world_indices
tunisia,Banks,Tunis Banks,tunbank,,18830,TND,TUNBANK,world_indices
tunisia,Automobile & Parts,Tunis Automobile & Parts,tunauto,,18825,TND,TUNAUTO,world_indices
tunisia,Tunindex20,Tunindex20,tunindex20,,948432,TND,TUNINDEX20,world_indices
tunisia,Tunindex,Tunindex,tunindex,,18823,TND,TUNINDEX,world_indices
tunisia,Basic Materials,Tunis Basic Materials,tunbase,,18828,TND,TUNBASE,world_indices
turkey,FTSE TRY Govt Bond,FTSE Turkish Lira Govt Bond,ftse-turkish-lira-govt-bond,,28925,TRY,FTTRGOV01,world_indices
turkey,FTSE Turkey,FTSE Turkey,ftse-turkey,,28924,TRY,FTWITURL,world_indices
turkey,DJ Turkey Titans 20,Dow Jones Turkey Titans 20,dow-jones-turkey-titans-20,,942869,USD,TR20D,world_indices
turkey,BIST Tekirdag,BIST Tekirdag,ise-tekirdag,,19197,TRY,XSTKR,world_indices
turkey,BIST Technology Capped,BIST Technology Capped Index,bist-technology-capped-index,,1088202,TRY,XTKJS,world_indices
turkey,Turkey 50,Investing.com Turkey 50,investing.com-turkey-50,,956480,TRY,invtr50,world_indices
turkey,Corporate Governance,BIST Corporate Governance,ise-corporate-governance,,19161,TRY,XKURY,world_indices
turkey,KATILIM50 Endeksi,KATILIM50 Endeksi,katilim50-endeksi,,1057039,TRY,KAT50,world_indices
turkey,TRY OVERNIGHT REFERENCE RATE,TURKISH LIRA OVERNIGHT REFERENCE RATE,try-overnight-reference-rate,,1142346,TRY,TLREF,world_indices
turkey,BIST Kocaeli,BIST Kocaeli,ise-kocaeli,,19196,TRY,XSKOC,world_indices
turkey,DJ Turkey Equal Weight 15 EUR,Dow Jones Turkey Equal Weighted 15 EUR,dj-turkey-equal-weight-15-eur,,954755,EUR,TR15E,global_indices
turkey,Transportation,BIST Transportation,ise-transportation,,19174,TRY,XULAS,world_indices
turkey,Tourism,BIST Tourism,ise-tourism,,19175,TRY,XTRZM,world_indices
turkey,Katilim,Katilim,katilim,,953972,TRY,KATLM,world_indices
turkey,BIST Kayseri,BIST Kayseri,ise-kayseri,,19195,TRY,XSKAY,world_indices
turkey,Balikesir,BIST Balikesir,ise-balikesir,,19154,TRY,XSBAL,world_indices
turkey,BIST Istanbul,BIST Istanbul,ise-istanbul,,19193,TRY,XSIST,world_indices
turkey,Investment Trust,BIST Investment Trust,ise-investment-trust,,19187,TRY,XYORT,world_indices
turkey,Dividend 25,BIST Dividend 25,ise-dividend-25,,19152,TRY,XTM25,world_indices
turkey,Dividend,BIST Dividend,ise-dividend,,19153,TRY,XTMTU,world_indices
turkey,Wholesale & Retail,BIST Wholesale & Retail Trade,ise-w-retail-trade,,19176,TRY,XTCRT,world_indices
turkey,BIST Bursa,BIST Bursa,ise-bursa,,19192,TRY,XSBUR,world_indices
turkey,Textile Leather,BIST Textile Leather,"ise-textile,-leather",,19166,TRY,XTEKS,world_indices
turkey,BIST Antalya,BIST Antalya,ise-antalya,,19191,TRY,XSANT,world_indices
turkey,BIST Ankara,BIST Ankara,ise-ankara,,19190,TRY,XSANK,world_indices
turkey,BIST Adana,BIST Adana,ise-adana,,19189,TRY,XSADA,world_indices
turkey,BIST All-100,BIST All-100,ise-all-100,,19163,TRY,XTUMY,world_indices
turkey,BIST All Shares,BIST All Shares,ise-all-shares,,19162,TRY,XUTUM,world_indices
turkey,BIST 50,BIST 50,ise-50,,19157,TRY,XU050,world_indices
turkey,BIST 30,BIST 30,ise-30,,19158,TRY,XU030,world_indices
turkey,BIST Izmir,BIST Izmir,ise-izmir,,19194,TRY,XSIZM,world_indices
turkey,Telecommunication,BIST Telecommunication,ise-telecommunication,,19177,TRY,XILTM,world_indices
turkey,Non-Metal Mineral,BIST Non-Metal Mineral Product,ise-non-metal-min.product,,19169,TRY,XTAST,world_indices
turkey,Sports,BIST Sports,ise-sports,,19178,TRY,XSPOR,world_indices
turkey,MSCI Turkey,MSCI Turkey,msci-turkey,,942929,TRY,MITR00000PTR,global_indices
turkey,DJ Turkey Titans 20 EUR,DJ Turkey Titans 20 EUR,dj-turkey-titans-20,,951254,EUR,TR20E,global_indices
turkey,MSCI Turkey Net EUR,MSCI Turkey Net EUR,msci-turkey-net-eur,,951372,EUR,MITR00000NEU,global_indices
turkey,DJ Turkey Titans 20 TRY,Dow Jones Turkey Titans 20,dj-turkey-titans-20-try,,954756,TRY,TR20,global_indices
turkey,TR Turkey 50,Thomson Reuters Turkey 50,thomson-reuters-turkey-50,,941638,TRY,TRX50TRP,global_indices
turkey,DJ Turkey Titans 20 TR USD,DJ Turkey Titans 20 TR USD,dj-turkey-titans-20-tr,,943764,USD,TR20DT,global_indices
turkey,DJ Turkey Titans 20 TR TRY,DJ Turkey Titans 20 TR TRY,dj-turkey-titans-20-tr-try,,951255,TRY,TR20T,global_indices
turkey,BNY Turkey Classic ADR,BNY Mellon Turkey Classic ADR,bny-turkey-adr,,955978,USD,BKCTR,global_indices
turkey,BNY Turkey Classic ADR TR,BNY Mellon Turkey Classic ADR TR,bny-turkey-adr-tr,,956045,USD,BKCTRT,global_indices
turkey,DJ Islamic Market Turkey,Dow Jones Islamic Market Turkey,dj-islamic-market-turkey,,954478,TRY,DJIMTR,global_indices
turkey,DJ Turkey Equal Weight 15 TRY,Dow Jones Turkey Equal Weighted 15 TRY,dj-turkey-equal-weight-15-try,,954753,TRY,TR15,global_indices
turkey,Basic Metal,BIST Basic Metal,ise-basic-metal,,19170,TRY,XMANA,world_indices
turkey,Banks,BIST Banks,ise-banks,,19180,TRY,XBANK,world_indices
turkey,BIST 100,BIST 100,ise-100,,19155,TRY,XU100,world_indices
turkey,DJ Turkey Equal Weight 15 USD,Dow Jones Turkey Equal Weighted 15 USD,dj-turkey-equal-weight-15-usd,,954754,USD,TR15D,global_indices
turkey,Technology,BIST Technology,ise-technology,,19185,TRY,XUTEK,world_indices
turkey,Electricity,BIST Electricity,ise-electricity,,19173,TRY,XELKT,world_indices
turkey,Chem Petrol Plastic,BIST Chem Petrol Plastic,"ise-chem.,petrol.,plastic",,19168,TRY,XKMYA,world_indices
turkey,Food Beverage,BIST Food Beverage,"ise-food,-beverage",,19165,TRY,XGIDA,world_indices
turkey,Services,BIST Services,ise-services,,19172,TRY,XUHIZ,world_indices
turkey,Real Estate Invest,BIST Real Estate Invest Trusts,ise-real-estate-inv.-trusts,,19184,TRY,XGMYO,world_indices
turkey,BIST 100-30,BIST 100-30,ise-100-30,,19160,TRY,XYUZO,world_indices
turkey,Metal Products Machine,BIST Metal Products Machinery,"ise-metal-products,-mach.",,19171,TRY,XMESY,world_indices
turkey,Financials,BIST Financials,ise-financials,,19179,TRY,XUMAL,world_indices
turkey,Wood Paper Printing,BIST Wood Paper Printing,"ise-wood,paper,printing",,19167,TRY,XKAGT,world_indices
turkey,Leasing Factoring,BIST Leasing Factoring,"ise-leasing,factoring",,19182,TRY,XFINK,world_indices
turkey,Insurance,BIST Insurance,ise-insurance,,19181,TRY,XSGRT,world_indices
turkey,Information Tech,BIST Information Technology,ise-inf.technology,,19186,TRY,XBLSM,world_indices
turkey,Industrials,BIST Industrials,ise-industrials,,19164,TRY,XUSIN,world_indices
turkey,Holding & Invest,BIST Holding & Investments,ise-hold.-investments,,19183,TRY,XHOLD,world_indices
uganda,Uganda All Share,Uganda All Share,uganda-all-share,,41111,UGX,ALSIUG,world_indices
ukraine,PFTS,PFTS,pfts,,29191,UAH,PFTSI,world_indices
ukraine,KP - Dragon Capital,KP - Dragon Capital,kp---dragon-capital,,29192,UAH,KPDRI,world_indices
ukraine,Ukrainian Traded (UAH),Ukrainian Traded (UAH),ukrainian-traded-(uah),,50648,UAH,UTXL,world_indices
ukraine,Ukrainian Traded (USD),Ukrainian Traded (USD),ukrainian-traded-(usd),,50650,USD,UTXUSD,world_indices
ukraine,Ukrainian Traded (EUR),Ukrainian Traded (EUR),ukrainian-traded-(eur),,50649,EUR,UTXEUR,world_indices
united arab emirates,FTSE NASDAQ Dubai UAE 20 USD,FTSE NASDAQ Dubai UAE 20 USD,ftse-nasdaq-dubai-uae-20-usd,,28899,USD,FTDUAE,global_indices
united arab emirates,FTSE NASDAQ Dubai UAE 20,FTSE NASDAQ Dubai UAE 20,ftse-nasdaq-dubai-uae-20,,28895,USD,FTDUAED,global_indices
united arab emirates,MSCI United Arab Emirates,MSCI United Arab Emirates,msci-united-arab-emirates,,942937,AED,MIAE00000PAE,global_indices
united kingdom,FTSE 100 Minimum Variance,FTSE 100 Minimum Variance,ftse-100-minimum-variance,,951187,GBP,FTUKXMV,global_indices
united kingdom,Stoxx UK 50 Risk 20% RV EUR,Stoxx UK 50 Risk 20% RV EUR,stoxx-uk-50-risk-20-rv-eur,,989390,EUR,SUKR20EG,global_indices
united kingdom,Stoxx UK 50 Risk 20% RV USD,Stoxx UK 50 Risk 20% RV USD,stoxx-uk-50-risk-20-rv-usd,,989389,USD,SUKR20DG,global_indices
united kingdom,Stoxx UK 50 Risk 15% RV EUR,Stoxx UK 50 Risk 15% RV EUR,stoxx-uk-50-risk-15-rv-eur,,989388,EUR,SUKR15EG,global_indices
united kingdom,Stoxx UK 50 Risk 15% RV USD,Stoxx UK 50 Risk 15% RV USD,stoxx-uk-50-risk-15-rv-usd,,989387,USD,SUKR15DG,global_indices
united kingdom,Stoxx UK 50 Risk 10% RV EUR,Stoxx UK 50 Risk 10% RV EUR,stoxx-uk-50-risk-10-rv-eur,,989386,EUR,SUKR10EG,global_indices
united kingdom,Stoxx UK 50 Risk 10% RV USD,Stoxx UK 50 Risk 10% RV USD,stoxx-uk-50-risk-10-rv-usd,,989385,USD,SUKR10DG,global_indices
united kingdom,STOXX UK 50 Optimal Daily Leverage EUR NR,STOXX UK 50 Optimal Daily Leverage EUR Net Return,stoxx-uk-50-optimal-d-levrg-eur-nr,,989384,EUR,SUKODLEN,global_indices
united kingdom,STOXX UK 50 Daily EUR,STOXX UK 50 Daily EUR,stoxx-uk-50--daily-eur,,989383,EUR,SUKODLEG,global_indices
united kingdom,STOXX UK 50 Daily Short EUR GR,STOXX UK 50 Daily Short EUR Gross Return,stoxx-uk-50-daishrt-eur-gr,,989382,EUR,SUKDSEG,global_indices
united kingdom,STOXX UK 50 Daily Leverage EUR NR,STOXX UK 50 Daily Leverage EUR Net Return,stoxx-uk-50-dailev-eur-net-return,,989381,EUR,SUKDLEN,global_indices
united kingdom,Stoxx UK 50 Daily EUR,Stoxx UK 50 Daily EUR,stoxx-uk-50-daily-eur,,989380,EUR,SUKDLEG,global_indices
united kingdom,STOXX UK 50 Daily Leverage x4 EUR NR,STOXX UK 50 Daily Leverage x4 EUR Net Return,stoxx-uk-50-dailev4-eur-net-return,,989379,EUR,SUKDL4EN,global_indices
united kingdom,TR UK 50 Years Government Benchmark,Thomson Reuters UK 50 Years Government Benchmark,tr-uk-50-y-government,,956963,GBP,TRXVUKGOV50D,global_indices
